DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,3.7,7.0,52.4,100%,46.6,5.7
3 Pointers,0.9,2.2,42.9,31.2%,37.2,5.7
2 Pointers,2.8,4.8,56.7,68.8%,50.6,6.1
Less Than 6 Ft,1.5,2.1,69.4,30.1%,60.8,8.7
Less Than 10 Ft,1.9,3.0,63.9,43.2%,56.3,7.6
Greater Than 15 Ft,1.4,3.2,42.4,46.0%,38.1,4.3
