BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,46,35.2,24.3,9.1,19.4,46.7,2.3,6.0,39.3,3.9,4.3,89.9,0.8,2.4,3.2,5.9,2.7,1.2,0.2,2.1,8,0,5.8
Home,24,34.5,24.0,9.3,18.3,50.9,2.2,5.3,41.3,3.3,3.8,84.8,0.7,2.5,3.2,6.8,2.2,1.5,0.3,1.7,8,0,11.1
Road,22,35.9,24.7,8.8,20.7,42.6,2.5,6.8,37.6,4.5,4.8,94.3,0.8,2.4,3.2,4.9,3.4,1.0,0.1,2.5,0,0,0.0
Wins,32,35.1,24.7,9.3,19.2,48.3,2.5,6.0,41.9,3.7,4.0,90.7,0.7,2.7,3.4,6.3,2.6,1.3,0.1,1.8,8,0,10.7
Losses,14,35.4,23.6,8.6,20.0,43.2,2.0,6.0,33.3,4.4,4.9,88.4,0.9,1.9,2.8,4.8,3.1,1.2,0.4,2.7,0,0,-5.6
October,3,35.0,25.0,9.7,21.0,46.0,3.7,7.3,50.0,2.0,2.0,100,0.7,3.3,4.0,4.0,2.7,0.7,0.7,2.3,0,0,9.3
November,13,33.4,24.4,9.2,18.7,49.4,2.5,6.2,41.3,3.4,4.0,84.6,0.6,2.2,2.8,4.6,2.2,0.7,0.2,2.0,1,0,5.3
December,13,36.0,23.2,8.5,18.1,47.2,1.8,4.6,40.0,4.3,4.8,88.9,1.1,3.2,4.3,7.8,2.8,1.6,0.0,1.4,5,0,6.8
January,13,35.9,25.5,9.3,20.8,44.8,2.5,6.9,36.7,4.4,4.7,93.4,0.7,2.2,2.9,5.2,3.1,1.5,0.4,2.6,1,0,4.7
February,4,35.9,23.5,9.0,20.5,43.9,1.8,5.8,30.4,3.8,4.0,93.8,0.5,0.5,1.0,7.5,3.3,1.5,0.3,2.5,1,0,4.5
Pre All-Star,46,35.2,24.3,9.1,19.4,46.7,2.3,6.0,39.3,3.9,4.3,89.9,0.8,2.4,3.2,5.9,2.7,1.2,0.2,2.1,8,0,5.8
Starters,46,35.2,24.3,9.1,19.4,46.7,2.3,6.0,39.3,3.9,4.3,89.9,0.8,2.4,3.2,5.9,2.7,1.2,0.2,2.1,8,0,5.8
0 Days Rest,9,34.0,20.1,7.9,18.2,43.3,1.6,4.4,35.0,2.8,3.2,86.2,1.2,2.8,4.0,5.9,3.3,1.0,0.3,2.4,1,0,-3.6
1 Days Rest,23,34.6,24.8,9.3,19.0,48.9,2.4,6.0,40.3,3.9,4.3,89.9,0.7,2.3,3.0,5.9,2.4,1.4,0.2,2.0,5,0,9.3
2 Days Rest,9,37.2,27.0,9.7,21.0,46.0,2.7,6.8,39.3,5.0,5.6,90.0,0.6,2.4,3.0,5.6,3.6,0.7,0.2,2.3,1,0,3.8
4 Days Rest,2,38.8,21.5,8.0,19.5,41.0,2.5,6.5,38.5,3.0,3.5,85.7,0.0,1.5,1.5,5.5,3.0,1.0,0.0,2.5,0,0,14.0
6+ Days Rest,3,34.6,27.3,10.0,21.7,46.2,3.0,7.3,40.9,4.3,4.3,100,0.7,3.0,3.7,6.7,0.7,2.3,0.0,0.7,1,0,7.3
