BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,48,36.6,24.6,7.6,16.6,45.7,1.2,3.4,34.8,8.2,9.5,86.8,1.7,4.8,6.5,4.8,2.1,1.8,0.3,1.6,7,0,2.4
Home,26,36.9,24.5,7.0,16.5,42.3,1.2,3.4,34.1,9.3,10.6,88.0,2.0,4.8,6.8,5.4,2.2,2.1,0.4,1.4,5,0,3.6
Road,22,36.3,24.6,8.3,16.7,49.6,1.2,3.5,35.5,6.9,8.1,84.8,1.2,4.9,6.1,4.0,2.0,1.5,0.2,1.9,2,0,1.0
Wins,25,36.5,26.2,8.0,16.6,48.4,1.2,3.0,39.2,8.9,10.3,86.4,2.0,5.2,7.2,5.2,1.7,2.3,0.2,1.3,5,0,10.9
Losses,23,36.8,22.8,7.1,16.6,42.7,1.2,3.9,31.1,7.4,8.5,87.2,1.3,4.4,5.7,4.3,2.6,1.3,0.3,2.0,2,0,-6.8
October,3,29.9,20.7,6.0,12.0,50.0,2.0,3.7,54.5,6.7,8.3,80.0,2.0,4.0,6.0,2.7,0.3,1.0,0.0,2.3,0,0,14.3
November,14,36.7,26.6,8.1,17.4,46.9,1.3,3.5,36.7,9.1,10.1,90.1,1.7,4.8,6.5,4.2,2.4,1.8,0.1,1.6,2,0,6.4
December,17,37.6,23.5,7.5,17.4,43.4,0.8,3.1,26.4,7.6,8.8,86.7,1.6,5.2,6.8,4.7,2.2,1.8,0.5,2.0,2,0,-2.8
January,13,37.4,24.3,7.2,15.8,45.1,1.5,3.8,38.0,8.5,10.0,85.4,1.5,4.8,6.4,5.8,2.2,2.0,0.3,0.9,3,0,0.8
February,1,29.8,28.0,11.0,17.0,64.7,0.0,1.0,0.0,6.0,8.0,75.0,2.0,2.0,4.0,5.0,1.0,3.0,0.0,2.0,0,0,21.0
Pre All-Star,48,36.6,24.6,7.6,16.6,45.7,1.2,3.4,34.8,8.2,9.5,86.8,1.7,4.8,6.5,4.8,2.1,1.8,0.3,1.6,7,0,2.4
Starters,47,36.7,25.0,7.7,16.7,46.3,1.2,3.4,35.2,8.4,9.6,86.9,1.7,4.9,6.6,4.8,2.1,1.9,0.3,1.6,7,0,3.0
Bench,1,33.4,3.0,1.0,13.0,7.7,0.0,2.0,0.0,1.0,2.0,50.0,1.0,2.0,3.0,2.0,3.0,0.0,1.0,2.0,0,0,-23.0
0 Days Rest,11,37.5,23.8,7.4,15.6,47.1,1.1,3.7,29.3,8.0,9.6,83.0,1.2,4.8,6.0,5.1,2.4,1.5,0.1,1.5,0,0,-2.5
1 Days Rest,26,36.7,24.4,7.5,17.3,43.6,1.0,3.3,31.0,8.3,9.3,89.3,1.8,5.0,6.8,4.8,2.0,1.7,0.4,1.8,5,0,2.3
2 Days Rest,8,34.5,26.0,8.5,15.5,54.8,1.3,2.5,50.0,7.8,8.6,89.9,1.8,4.5,6.3,4.6,1.9,2.0,0.1,1.0,2,0,8.1
4 Days Rest,2,39.6,25.0,6.5,17.0,38.2,2.0,5.0,40.0,10.0,12.5,80.0,1.0,5.0,6.0,4.0,3.5,3.5,1.0,2.0,0,0,4.5
6+ Days Rest,1,36.6,24.0,6.0,17.0,35.3,4.0,6.0,66.7,8.0,12.0,66.7,3.0,4.0,7.0,3.0,0.0,2.0,0.0,2.0,0,0,8.0
