BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,53,27.4,14.7,5.3,12.0,44.3,2.0,5.6,36.1,2.0,2.6,78.1,1.3,4.6,5.9,1.7,1.5,0.6,0.3,2.4,9,0,-1.4
Home,27,26.9,13.4,4.9,10.8,44.9,2.0,5.4,36.7,1.7,2.2,78.3,1.0,4.4,5.4,1.4,1.4,0.5,0.2,2.5,4,0,-1.1
Road,26,27.9,16.0,5.8,13.2,43.9,2.1,5.8,35.5,2.3,3.0,77.9,1.5,4.9,6.4,2.0,1.5,0.8,0.3,2.3,5,0,-1.7
Wins,22,27.1,14.4,5.1,11.5,44.3,2.3,5.9,38.5,2.0,2.4,81.1,1.2,4.7,5.9,1.7,1.5,0.8,0.2,2.5,3,0,4.5
Losses,31,27.6,14.9,5.5,12.4,44.4,1.9,5.5,34.3,2.1,2.7,76.2,1.3,4.6,5.9,1.7,1.4,0.5,0.3,2.4,6,0,-5.7
October,3,20.7,5.0,2.0,5.3,37.5,1.0,4.0,25.0,0.0,0.0,0.0,0.7,4.7,5.3,0.3,1.3,1.0,0.3,1.7,0,0,4.7
November,15,25.9,13.0,4.7,10.1,47.0,1.8,4.5,40.3,1.7,2.0,86.7,0.9,4.8,5.7,1.5,1.2,0.3,0.1,2.4,3,0,-5.6
December,14,29.6,16.7,6.2,13.2,47.0,2.4,6.1,40.0,1.9,2.4,76.5,1.8,5.8,7.6,1.7,1.6,0.6,0.4,2.6,4,0,3.4
January,15,27.7,16.4,6.0,13.9,43.3,2.3,6.6,35.4,2.1,2.9,72.1,1.5,3.5,5.0,2.1,1.7,0.7,0.4,2.2,1,0,1.5
February,6,28.5,14.8,4.7,12.7,36.8,1.5,6.0,25.0,4.0,5.0,80.0,1.0,4.2,5.2,2.0,1.3,1.2,0.2,3.2,1,0,-12.7
Pre All-Star,53,27.4,14.7,5.3,12.0,44.3,2.0,5.6,36.1,2.0,2.6,78.1,1.3,4.6,5.9,1.7,1.5,0.6,0.3,2.4,9,0,-1.4
Starters,37,28.5,15.8,5.7,12.9,44.2,2.1,6.0,35.6,2.3,3.0,76.4,1.4,4.8,6.2,1.9,1.5,0.7,0.3,2.5,7,0,-0.7
Bench,16,24.8,12.1,4.4,9.9,44.7,1.8,4.8,37.7,1.4,1.7,85.2,0.9,4.2,5.1,1.3,1.4,0.5,0.3,2.3,2,0,-3.1
0 Days Rest,12,28.8,16.8,5.8,13.7,42.7,2.3,6.1,38.4,2.8,3.6,79.1,1.6,5.4,7.0,2.3,1.7,0.9,0.4,2.7,2,0,-5.8
1 Days Rest,28,27.2,13.8,5.0,11.1,45.2,1.8,5.2,35.2,2.0,2.5,78.6,1.2,4.7,5.9,1.5,1.4,0.5,0.2,2.4,6,0,-0.5
2 Days Rest,10,27.4,15.5,5.9,13.2,44.7,2.3,6.3,36.5,1.4,1.8,77.8,1.3,3.9,5.2,2.0,1.5,0.7,0.3,2.6,1,0,1.6
3 Days Rest,2,24.8,13.0,4.5,11.5,39.1,2.0,6.5,30.8,2.0,3.0,66.7,1.0,2.5,3.5,1.0,1.0,0.0,1.0,2.0,0,0,-4.0
6+ Days Rest,1,20.1,10.0,4.0,7.0,57.1,2.0,5.0,40.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,1.0,0.0,1.0,0,0,-2.0
