BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,45,21.7,7.5,3.0,6.8,44.2,0.7,2.2,32.0,0.8,1.2,66.0,0.4,1.8,2.2,2.9,1.8,0.8,0.0,1.8,0,0,0.2
Home,21,23.2,8.5,3.2,7.3,43.8,0.9,2.6,32.7,1.2,1.6,76.5,0.4,1.8,2.2,2.9,1.7,0.9,0.0,1.7,0,0,1.3
Road,24,20.4,6.7,2.9,6.5,44.5,0.5,1.8,31.0,0.4,0.8,47.4,0.3,1.8,2.1,2.9,1.8,0.7,0.0,1.8,0,0,-0.7
Wins,27,20.6,7.1,2.9,6.2,47.3,0.7,2.1,35.1,0.6,0.9,62.5,0.3,1.7,2.0,2.6,1.9,0.9,0.0,1.5,0,0,2.9
Losses,18,23.5,8.1,3.2,7.8,40.4,0.6,2.2,27.5,1.1,1.6,69.0,0.4,1.9,2.4,3.3,1.7,0.7,0.1,2.2,0,0,-3.8
October,3,17.1,5.7,2.7,6.0,44.4,0.0,1.3,0.0,0.3,0.7,50.0,0.0,1.7,1.7,2.0,1.3,1.0,0.0,2.3,0,0,-4.7
November,16,19.5,6.9,2.9,6.6,43.4,0.7,1.9,36.7,0.4,0.7,63.6,0.3,1.5,1.8,2.6,1.7,0.9,0.0,1.6,0,0,3.0
December,15,29.3,10.6,4.0,8.6,46.5,1.1,3.3,34.0,1.5,2.3,64.7,0.5,2.2,2.7,3.9,2.6,0.7,0.0,1.9,0,0,1.8
January,8,18.1,5.8,2.5,6.1,40.8,0.3,1.4,18.2,0.5,0.5,100,0.4,1.8,2.1,1.6,1.3,0.6,0.0,1.6,0,0,-6.0
February,3,10.4,2.0,0.7,2.0,33.3,0.3,0.7,50.0,0.3,0.7,50.0,0.3,1.7,2.0,3.3,0.0,0.7,0.3,1.7,0,0,-0.7
Pre All-Star,45,21.7,7.5,3.0,6.8,44.2,0.7,2.2,32.0,0.8,1.2,66.0,0.4,1.8,2.2,2.9,1.8,0.8,0.0,1.8,0,0,0.2
Starters,9,31.1,12.4,4.9,10.8,45.4,1.0,3.8,26.5,1.7,2.1,78.9,0.4,1.7,2.1,3.7,1.8,1.2,0.0,2.0,0,0,-1.0
Bench,36,19.4,6.3,2.6,5.9,43.6,0.6,1.8,34.9,0.6,0.9,58.8,0.3,1.8,2.2,2.7,1.8,0.7,0.0,1.7,0,0,0.6
0 Days Rest,10,23.2,7.6,2.9,7.1,40.8,0.9,2.4,37.5,0.9,1.2,75.0,0.3,2.0,2.3,3.2,1.0,0.8,0.1,2.5,0,0,0.4
1 Days Rest,25,23.6,8.6,3.5,7.8,44.8,0.7,2.5,28.6,0.9,1.4,64.7,0.5,1.8,2.2,3.3,2.2,0.9,0.0,1.7,0,0,0.2
2 Days Rest,5,13.2,4.0,1.8,4.2,42.9,0.2,0.6,33.3,0.2,0.4,50.0,0.0,1.8,1.8,0.6,1.2,0.4,0.0,1.4,0,0,-2.2
3 Days Rest,2,31.1,12.0,4.5,7.0,64.3,1.5,3.0,50.0,1.5,2.5,60.0,0.5,2.5,3.0,4.0,4.5,0.5,0.0,1.0,0,0,11.5
5 Days Rest,1,14.8,4.0,2.0,5.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,2.0,0.0,1.0,0,0,-9.0
6+ Days Rest,2,6.7,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0,0,-0.5
