BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,49,24.8,9.8,4.0,8.7,46.0,1.2,3.0,40.0,0.6,0.9,73.8,0.5,1.7,2.2,2.2,1.0,0.7,0.5,1.9,0,0,-1.8
Home,26,24.1,8.9,3.7,8.4,43.4,1.0,3.0,34.6,0.6,0.7,78.9,0.5,1.8,2.3,2.3,0.8,0.9,0.5,1.7,0,0,1.2
Road,23,25.7,10.7,4.3,8.9,48.8,1.3,2.9,46.3,0.7,1.0,69.6,0.5,1.7,2.2,2.2,1.1,0.5,0.5,2.0,0,0,-5.3
Wins,19,23.2,9.5,4.1,8.4,48.4,1.1,2.8,38.9,0.3,0.5,60.0,0.4,1.9,2.3,2.1,0.7,0.9,0.5,1.5,0,0,5.3
Losses,30,25.9,9.9,3.9,8.8,44.5,1.2,3.0,40.7,0.8,1.1,78.1,0.6,1.6,2.2,2.3,1.1,0.6,0.5,2.1,0,0,-6.3
October,3,26.4,10.7,4.3,9.0,48.1,0.7,2.7,25.0,1.3,1.7,80.0,0.0,1.3,1.3,2.3,1.3,1.7,0.7,2.3,0,0,-1.0
November,15,27.3,10.9,4.5,10.3,43.9,1.1,2.9,36.4,0.8,1.1,75.0,0.5,1.9,2.4,3.3,1.3,0.7,0.3,1.9,0,0,0.3
December,13,21.9,9.0,3.7,7.8,47.5,1.2,2.8,43.2,0.4,0.6,62.5,0.3,1.7,2.0,1.9,0.8,0.5,0.4,1.6,0,0,-2.0
January,14,24.3,9.3,3.6,7.9,45.5,1.4,3.2,44.4,0.7,0.8,90.9,0.9,1.7,2.6,1.5,0.6,0.5,0.8,1.9,0,0,-0.9
February,4,25.8,9.0,4.0,7.8,51.6,1.0,2.8,36.4,0.0,0.5,0.0,0.3,1.5,1.8,2.0,1.5,1.3,0.5,2.3,0,0,-13.3
Pre All-Star,49,24.8,9.8,4.0,8.7,46.0,1.2,3.0,40.0,0.6,0.9,73.8,0.5,1.7,2.2,2.2,1.0,0.7,0.5,1.9,0,0,-1.8
Starters,20,27.2,10.9,4.5,10.0,45.2,1.1,2.8,38.2,0.8,1.1,76.2,0.4,1.8,2.2,3.0,1.2,0.9,0.4,2.0,0,0,-2.6
Bench,29,23.2,9.0,3.6,7.8,46.7,1.3,3.1,41.1,0.5,0.7,71.4,0.6,1.7,2.3,1.8,0.8,0.6,0.6,1.8,0,0,-1.3
0 Days Rest,8,24.6,9.1,4.0,8.5,47.1,0.8,2.3,33.3,0.4,0.6,60.0,0.3,1.8,2.0,2.0,0.8,0.6,0.5,1.0,0,0,-5.9
1 Days Rest,28,24.6,9.6,3.9,8.5,45.6,1.2,2.9,40.2,0.7,0.9,80.0,0.6,1.7,2.3,2.5,0.9,0.8,0.4,1.9,0,0,-2.1
2 Days Rest,10,24.9,10.4,4.3,8.8,48.9,1.5,3.4,44.1,0.3,0.6,50.0,0.5,1.8,2.3,1.7,0.8,0.4,0.7,2.1,0,0,-0.4
3 Days Rest,1,31.8,14.0,6.0,16.0,37.5,0.0,3.0,0.0,2.0,2.0,100,2.0,1.0,3.0,4.0,4.0,2.0,0.0,3.0,0,0,2.0
5 Days Rest,1,28.2,10.0,3.0,8.0,37.5,2.0,4.0,50.0,2.0,2.0,100,0.0,1.0,1.0,4.0,2.0,1.0,1.0,4.0,0,0,10.0
6+ Days Rest,1,21.6,9.0,3.0,7.0,42.9,2.0,4.0,50.0,1.0,2.0,50.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,3.0,0,0,9.0
