DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,3.7,7.5,49.5,100%,43.9,5.6
3 Pointers,1.0,2.8,34.6,37.5%,36.6,-2.0
2 Pointers,2.7,4.7,58.4,62.5%,47.9,10.5
Less Than 6 Ft,1.1,1.7,67.2,22.5%,58.5,8.7
Less Than 10 Ft,1.5,2.3,65.2,31.2%,53.0,12.2
Greater Than 15 Ft,1.9,4.4,43.1,58.6%,37.6,5.5
