BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,45,14.5,5.3,2.0,5.0,40.8,0.7,2.2,33.3,0.5,0.6,78.6,0.3,0.8,1.1,2.2,1.1,0.5,0.2,1.4,0,0,-0.2
Home,23,14.4,5.4,2.2,5.5,39.7,0.7,2.4,28.6,0.4,0.5,81.8,0.3,1.0,1.3,2.0,0.8,0.4,0.2,1.4,0,0,-0.9
Road,22,14.6,5.1,1.9,4.4,42.3,0.8,2.0,39.5,0.6,0.8,76.5,0.3,0.7,1.0,2.4,1.4,0.5,0.1,1.5,0,0,0.6
Wins,26,14.1,4.9,2.0,4.9,39.8,0.7,2.2,31.6,0.3,0.4,80.0,0.4,0.7,1.1,1.9,0.8,0.4,0.2,1.2,0,0,0.9
Losses,19,15.0,5.7,2.1,5.0,42.1,0.8,2.2,35.7,0.7,0.9,77.8,0.2,1.0,1.2,2.6,1.5,0.6,0.2,1.8,0,0,-1.6
November,16,16.0,7.1,2.8,6.3,44.0,1.0,2.7,37.2,0.6,0.7,81.8,0.3,0.8,1.1,2.4,1.5,0.6,0.3,1.9,0,0,-0.1
December,15,13.2,3.9,1.3,3.9,33.9,0.5,1.7,26.9,0.8,0.8,100,0.4,0.9,1.3,2.3,0.9,0.5,0.1,1.4,0,0,0.1
January,12,14.0,4.6,1.9,4.4,43.4,0.7,2.1,32.0,0.1,0.4,20.0,0.3,0.9,1.2,1.8,0.8,0.4,0.2,1.1,0,0,-0.4
February,2,15.3,5.0,2.0,5.5,36.4,1.0,2.5,40.0,0.0,0.0,0.0,0.0,0.5,0.5,2.5,1.5,0.0,0.0,0.5,0,0,-1.5
Pre All-Star,45,14.5,5.3,2.0,5.0,40.8,0.7,2.2,33.3,0.5,0.6,78.6,0.3,0.8,1.1,2.2,1.1,0.5,0.2,1.4,0,0,-0.2
Bench,45,14.5,5.3,2.0,5.0,40.8,0.7,2.2,33.3,0.5,0.6,78.6,0.3,0.8,1.1,2.2,1.1,0.5,0.2,1.4,0,0,-0.2
0 Days Rest,9,13.0,3.6,1.3,4.6,29.3,0.4,2.4,18.2,0.4,0.6,80.0,0.1,0.7,0.8,2.1,0.9,0.6,0.0,1.0,0,0,-2.4
1 Days Rest,28,14.6,4.9,2.0,4.8,41.0,0.7,2.0,33.9,0.3,0.5,69.2,0.3,0.8,1.1,2.2,1.1,0.5,0.2,1.8,0,0,0.4
2 Days Rest,1,21.4,16.0,6.0,10.0,60.0,3.0,5.0,60.0,1.0,1.0,100,0.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,0,0,6.0
3 Days Rest,3,13.5,8.0,2.3,4.3,53.8,1.0,1.7,60.0,2.3,2.3,100,0.7,1.3,2.0,3.0,1.3,0.0,0.3,0.3,0,0,2.7
4 Days Rest,3,16.7,6.3,2.7,6.0,44.4,1.0,2.7,37.5,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.3,1.0,0.0,1.0,0,0,-3.0
6+ Days Rest,1,15.6,8.0,3.0,7.0,42.9,1.0,3.0,33.3,1.0,2.0,50.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0,0,0.0
