,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - PHX @ HOU",L,26,18,6,18,33.3,1,3,33.3,5,6,83.3,0,1,1,2,1,0,3,3,-29,2017-02-11 00:00:00,HOU,AWAY
1,"FEB 10, 2017 - PHX vs. CHI",W,33,27,10,19,52.6,2,4,50.0,5,6,83.3,3,2,5,4,0,0,1,1,19,2017-02-10 00:00:00,CHI,HOME
2,"FEB 08, 2017 - PHX @ MEM",L,32,20,6,13,46.2,0,3,0.0,8,10,80.0,0,1,1,3,0,0,3,3,-22,2017-02-08 00:00:00,MEM,AWAY
3,"FEB 06, 2017 - PHX @ NOP",L,37,14,5,20,25.0,1,8,12.5,3,4,75.0,0,2,2,5,1,1,3,4,-7,2017-02-06 00:00:00,NOP,AWAY
4,"FEB 04, 2017 - PHX vs. MIL",L,38,31,9,19,47.4,5,8,62.5,8,8,100.0,1,2,3,4,0,0,5,5,-16,2017-02-04 00:00:00,MIL,HOME
5,"FEB 03, 2017 - PHX @ SAC",W,41,33,11,24,45.8,4,8,50.0,7,10,70.0,0,2,2,2,2,1,1,4,7,2017-02-03 00:00:00,SAC,AWAY
6,"FEB 01, 2017 - PHX vs. LAC",L,35,20,7,19,36.8,1,3,33.3,5,5,100.0,2,2,4,6,0,1,1,3,-10,2017-02-01 00:00:00,LAC,HOME
7,"JAN 30, 2017 - PHX vs. MEM",L,39,22,6,20,30.0,0,3,0.0,10,12,83.3,2,4,6,2,1,0,3,1,-11,2017-01-30 00:00:00,MEM,HOME
8,"JAN 28, 2017 - PHX vs. DEN",L,35,23,8,16,50.0,0,2,0.0,7,11,63.6,1,3,4,2,1,1,3,5,19,2017-01-28 00:00:00,DEN,HOME
9,"JAN 26, 2017 - PHX @ DEN",L,33,24,9,17,52.9,1,6,16.7,5,6,83.3,0,0,0,6,1,0,5,2,-19,2017-01-26 00:00:00,DEN,AWAY
10,"JAN 24, 2017 - PHX vs. MIN",L,43,26,9,23,39.1,4,7,57.1,4,4,100.0,0,2,2,4,0,0,4,3,-2,2017-01-24 00:00:00,MIN,HOME
11,"JAN 22, 2017 - PHX @ TOR",W,37,20,6,14,42.9,5,8,62.5,3,4,75.0,0,4,4,2,2,0,2,5,12,2017-01-22 00:00:00,TOR,AWAY
12,"JAN 21, 2017 - PHX @ NYK",W,37,26,10,21,47.6,3,4,75.0,3,3,100.0,1,0,1,2,1,1,5,4,-1,2017-01-21 00:00:00,NYK,AWAY
13,"JAN 19, 2017 - PHX @ CLE",L,37,21,4,13,30.8,0,4,0.0,13,14,92.9,1,6,7,8,0,0,4,3,-8,2017-01-19 00:00:00,CLE,AWAY
14,"JAN 16, 2017 - PHX vs. UTA",L,46,25,10,22,45.5,1,5,20.0,4,4,100.0,0,0,0,1,0,0,3,3,-4,2017-01-16 00:00:00,UTA,HOME
15,"JAN 14, 2017 - PHX vs. SAS",W,37,39,12,22,54.5,3,5,60.0,12,12,100.0,2,0,2,2,0,0,3,4,10,2017-01-14 00:00:00,SAS,HOME
16,"JAN 12, 2017 - PHX vs. DAL",L,37,39,14,20,70.0,6,7,85.7,5,7,71.4,0,1,1,3,1,0,7,4,-3,2017-01-12 00:00:00,DAL,HOME
17,"JAN 08, 2017 - PHX vs. CLE",L,45,28,12,24,50.0,2,7,28.6,2,4,50.0,3,2,5,4,2,0,2,2,2,2017-01-08 00:00:00,CLE,HOME
18,"JAN 05, 2017 - PHX @ DAL",W,36,22,9,17,52.9,3,3,100.0,1,1,100.0,0,2,2,0,0,1,4,2,5,2017-01-05 00:00:00,DAL,AWAY
19,"JAN 03, 2017 - PHX vs. MIA",W,35,27,9,19,47.4,3,6,50.0,6,7,85.7,1,1,2,4,1,0,6,3,9,2017-01-03 00:00:00,MIA,HOME
20,"JAN 02, 2017 - PHX @ LAC",L,33,13,4,15,26.7,1,5,20.0,4,6,66.7,0,1,1,2,2,0,3,5,5,2017-01-02 00:00:00,LAC,AWAY
21,"DEC 31, 2016 - PHX @ UTA",L,36,20,9,19,47.4,1,3,33.3,1,1,100.0,0,3,3,1,3,0,1,2,-6,2016-12-31 00:00:00,UTA,AWAY
22,"DEC 29, 2016 - PHX vs. TOR",W,38,19,6,19,31.6,1,4,25.0,6,7,85.7,0,5,5,5,1,0,1,3,12,2016-12-29 00:00:00,TOR,HOME
23,"DEC 28, 2016 - PHX @ SAS",L,29,8,2,13,15.4,0,2,0.0,4,4,100.0,0,3,3,4,2,0,3,4,-15,2016-12-28 00:00:00,SAS,AWAY
24,"DEC 26, 2016 - PHX @ HOU",L,28,16,6,18,33.3,1,5,20.0,3,3,100.0,1,1,2,4,1,0,1,6,-17,2016-12-26 00:00:00,HOU,AWAY
25,"DEC 23, 2016 - PHX vs. PHI",W,38,23,8,18,44.4,4,9,44.4,3,3,100.0,0,6,6,6,2,0,4,3,12,2016-12-23 00:00:00,PHI,HOME
26,"DEC 21, 2016 - PHX vs. HOU",L,36,28,11,25,44.0,2,4,50.0,4,5,80.0,2,4,6,7,0,0,1,3,-5,2016-12-21 00:00:00,HOU,HOME
27,"DEC 19, 2016 - PHX @ MIN",L,29,18,6,15,40.0,1,5,20.0,5,6,83.3,1,1,2,3,0,1,2,2,-3,2016-12-19 00:00:00,MIN,AWAY
28,"DEC 17, 2016 - PHX @ OKC",L,33,31,11,22,50.0,3,5,60.0,6,7,85.7,1,2,3,5,1,0,6,3,-13,2016-12-17 00:00:00,OKC,AWAY
29,"DEC 15, 2016 - PHX vs. SAS",L,36,17,6,19,31.6,2,6,33.3,3,4,75.0,1,3,4,5,2,0,4,4,-18,2016-12-15 00:00:00,SAS,HOME
30,"DEC 13, 2016 - PHX vs. NYK",W,36,12,3,16,18.8,1,5,20.0,5,5,100.0,0,1,1,0,0,1,1,2,7,2016-12-13 00:00:00,NYK,HOME
31,"DEC 11, 2016 - PHX vs. NOP",L,38,16,6,15,40.0,2,8,25.0,2,3,66.7,0,5,5,5,1,0,4,1,7,2016-12-11 00:00:00,NOP,HOME
32,"DEC 09, 2016 - PHX @ LAL",W,28,15,6,17,35.3,1,6,16.7,2,2,100.0,1,2,3,4,0,0,2,6,11,2016-12-09 00:00:00,LAL,AWAY
