DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,6.0,12.3,49.0,100%,47.6,1.4
3 Pointers,0.7,2.0,36.7,16.1%,35.6,1.1
2 Pointers,5.3,10.3,51.3,83.9%,51.3,0.0
Less Than 6 Ft,3.5,6.4,55.5,52.0%,61.2,-5.7
Less Than 10 Ft,4.4,8.3,53.3,67.1%,56.1,-2.7
Greater Than 15 Ft,1.4,3.5,38.8,28.3%,38.0,0.8
