,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - BOS @ UTA",W,15,10,4,7,57.1,2,5,40.0,0,1,0.0,0,0,0,0,0,0,0,2,-4,2017-02-11 00:00:00,UTA,AWAY
1,"FEB 09, 2017 - BOS @ POR",W,5,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3,-3,2017-02-09 00:00:00,POR,AWAY
2,"FEB 08, 2017 - BOS @ SAC",L,2,2,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2017-02-08 00:00:00,SAC,AWAY
3,"JAN 27, 2017 - BOS vs. ORL",W,9,5,1,2,50.0,1,1,100.0,2,3,66.7,0,1,1,1,0,0,0,0,-10,2017-01-27 00:00:00,ORL,HOME
4,"JAN 25, 2017 - BOS vs. HOU",W,3,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-3,2017-01-25 00:00:00,HOU,HOME
5,"JAN 24, 2017 - BOS @ WAS",L,13,5,1,4,25.0,1,3,33.3,2,2,100.0,1,1,2,0,0,0,1,1,-8,2017-01-24 00:00:00,WAS,AWAY
6,"DEC 02, 2016 - BOS vs. SAC",W,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,1,2016-12-02 00:00:00,SAC,HOME
7,"NOV 23, 2016 - BOS @ BKN",W,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,2016-11-23 00:00:00,BKN,AWAY
8,"NOV 18, 2016 - BOS vs. GSW",L,12,2,1,3,33.3,0,2,0.0,0,0,0.0,0,3,3,1,0,0,0,0,13,2016-11-18 00:00:00,GSW,HOME
9,"NOV 16, 2016 - BOS vs. DAL",W,7,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2016-11-16 00:00:00,DAL,HOME
10,"NOV 14, 2016 - BOS @ NOP",L,6,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-3,2016-11-14 00:00:00,NOP,AWAY
11,"NOV 12, 2016 - BOS @ IND",W,16,12,5,6,83.3,2,3,66.7,0,0,0.0,2,1,3,1,2,0,0,0,7,2016-11-12 00:00:00,IND,AWAY
12,"NOV 11, 2016 - BOS vs. NYK",W,3,0,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,1,0,0,0,1,2016-11-11 00:00:00,NYK,HOME
13,"NOV 09, 2016 - BOS @ WAS",L,4,0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,-4,2016-11-09 00:00:00,WAS,AWAY
14,"NOV 06, 2016 - BOS vs. DEN",L,9,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,1,5,2016-11-06 00:00:00,DEN,HOME
15,"NOV 03, 2016 - BOS @ CLE",L,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,8,2016-11-03 00:00:00,CLE,AWAY
16,"NOV 02, 2016 - BOS vs. CHI",W,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,2016-11-02 00:00:00,CHI,HOME
