BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,23,15.2,4.1,1.3,4.0,34.1,0.6,2.0,28.3,0.9,1.1,80.0,0.3,1.9,2.3,0.4,0.7,0.3,0.2,1.0,0,0,-0.2
Home,10,15.6,5.0,1.7,4.7,36.2,0.8,2.3,34.8,0.8,0.9,88.9,0.3,2.2,2.5,0.2,0.6,0.2,0.2,0.7,0,0,2.8
Road,13,14.9,3.5,1.1,3.4,31.8,0.4,1.8,21.7,0.9,1.2,75.0,0.4,1.7,2.1,0.6,0.8,0.4,0.2,1.3,0,0,-2.5
Wins,11,14.6,3.9,1.3,3.5,35.9,0.7,2.0,36.4,0.6,0.8,77.8,0.5,1.7,2.2,0.5,0.9,0.2,0.1,0.9,0,0,0.9
Losses,12,15.8,4.3,1.4,4.3,32.7,0.4,2.0,20.8,1.1,1.3,81.3,0.3,2.1,2.3,0.3,0.5,0.4,0.3,1.2,0,0,-1.2
October,2,3.9,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.5,0.0,0.5,0.0,0.0,0,0,-1.5
November,3,6.1,0.0,0.0,1.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.7,0.3,0.0,0.0,0.7,0,0,3.7
December,4,5.6,0.8,0.3,2.0,12.5,0.0,0.5,0.0,0.3,1.0,25.0,0.3,0.8,1.0,0.3,0.8,0.3,0.0,0.5,0,0,-4.0
January,10,21.5,7.4,2.4,5.9,40.7,1.1,3.0,36.7,1.5,1.6,93.8,0.2,2.6,2.8,0.2,0.8,0.1,0.3,1.1,0,0,3.3
February,4,21.6,4.5,1.5,4.8,31.6,0.5,3.0,16.7,1.0,1.3,80.0,1.0,2.3,3.3,1.0,1.0,1.0,0.5,2.3,0,0,-7.3
Pre All-Star,23,15.2,4.1,1.3,4.0,34.1,0.6,2.0,28.3,0.9,1.1,80.0,0.3,1.9,2.3,0.4,0.7,0.3,0.2,1.0,0,0,-0.2
Starters,5,21.2,6.2,2.2,5.2,42.3,0.6,2.2,27.3,1.2,1.4,85.7,0.2,3.4,3.6,0.4,0.8,0.4,0.0,1.0,0,0,-6.0
Bench,18,13.6,3.6,1.1,3.6,30.8,0.6,1.9,28.6,0.8,1.0,77.8,0.4,1.5,1.9,0.4,0.7,0.3,0.3,1.1,0,0,1.4
0 Days Rest,2,22.9,7.5,2.0,6.0,33.3,1.5,4.5,33.3,2.0,2.0,100,1.0,2.5,3.5,0.0,1.0,0.0,1.0,1.5,0,0,2.0
1 Days Rest,8,16.8,5.4,2.0,5.0,40.0,0.8,2.4,31.6,0.6,0.6,100,0.5,2.3,2.8,0.4,0.5,0.6,0.3,1.1,0,0,2.0
2 Days Rest,7,19.9,4.9,1.4,4.4,32.3,0.6,2.1,26.7,1.4,1.7,83.3,0.3,2.1,2.4,0.9,1.0,0.1,0.1,1.3,0,0,-2.7
4 Days Rest,1,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,9.0
5 Days Rest,1,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,-3.0
6+ Days Rest,4,5.2,0.8,0.3,2.0,12.5,0.0,0.8,0.0,0.3,0.5,50.0,0.0,1.0,1.0,0.0,0.5,0.3,0.0,0.8,0,0,-2.8
