BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,39,25.6,9.0,3.2,7.4,42.9,0.7,2.1,34.9,1.9,2.4,81.5,0.5,2.4,2.9,6.0,1.9,0.9,0.2,2.4,7,1,-2.1
Home,21,26.0,9.4,3.5,7.3,48.4,0.6,2.1,27.3,1.8,2.4,74.5,0.4,2.3,2.7,6.0,1.9,0.8,0.1,2.3,2,0,-2.0
Road,18,25.1,8.4,2.7,7.4,36.6,0.9,2.2,43.6,2.1,2.3,90.2,0.7,2.6,3.3,6.0,2.0,1.1,0.2,2.4,5,1,-2.1
Wins,14,23.5,8.6,2.9,6.0,47.6,0.8,2.1,36.7,2.1,2.5,85.7,0.4,2.8,3.1,5.7,1.5,1.0,0.1,1.9,3,1,5.9
Losses,25,26.7,9.2,3.3,8.1,40.9,0.7,2.1,34.0,1.8,2.3,78.9,0.6,2.2,2.8,6.1,2.2,0.9,0.2,2.6,4,0,-6.5
October,3,32.1,13.7,6.0,12.0,50.0,1.0,2.7,37.5,0.7,1.7,40.0,1.0,4.0,5.0,9.3,2.0,1.3,0.0,4.7,2,0,-4.0
November,16,30.8,10.9,3.8,8.8,42.9,0.9,2.4,35.9,2.5,2.8,90.9,0.4,2.6,2.9,7.2,2.7,0.9,0.3,2.6,3,0,0.1
December,13,25.9,8.7,3.0,7.3,41.1,0.9,2.2,41.4,1.8,2.4,74.2,0.8,2.9,3.7,6.0,1.8,1.4,0.2,1.9,2,1,-2.6
January,5,7.6,1.8,0.8,2.2,36.4,0.0,1.2,0.0,0.2,0.4,50.0,0.2,0.2,0.4,1.2,0.4,0.2,0.0,1.0,0,0,-2.8
February,2,16.8,6.5,1.0,2.5,40.0,0.0,0.5,0.0,4.5,5.0,90.0,0.0,1.5,1.5,3.0,0.5,0.0,0.0,3.0,0,0,-10.5
Pre All-Star,39,25.6,9.0,3.2,7.4,42.9,0.7,2.1,34.9,1.9,2.4,81.5,0.5,2.4,2.9,6.0,1.9,0.9,0.2,2.4,7,1,-2.1
Starters,23,31.4,11.2,4.0,9.2,43.4,0.8,2.4,33.9,2.4,2.9,82.1,0.5,2.8,3.3,7.7,2.7,1.0,0.2,2.9,6,0,-3.2
Bench,16,17.1,5.8,1.9,4.7,41.3,0.6,1.7,37.0,1.3,1.6,80.0,0.5,1.9,2.4,3.5,0.8,0.9,0.1,1.6,1,1,-0.4
0 Days Rest,8,30.8,9.3,3.3,8.4,38.8,0.6,2.4,26.3,2.1,2.3,94.4,0.6,4.0,4.6,7.4,2.0,1.3,0.3,2.8,1,1,1.8
1 Days Rest,19,25.7,9.4,3.3,7.8,41.6,0.8,2.2,36.6,2.1,2.5,83.0,0.4,2.0,2.4,5.6,2.3,0.6,0.2,2.3,3,0,-3.2
2 Days Rest,7,27.6,11.3,3.9,8.0,48.2,1.1,2.4,47.1,2.4,3.3,73.9,1.0,2.7,3.7,7.6,2.1,1.4,0.1,2.1,2,0,-3.6
5 Days Rest,2,23.0,8.5,3.5,5.5,63.6,0.5,1.5,33.3,1.0,2.0,50.0,0.0,2.5,2.5,6.5,0.5,2.0,0.0,4.0,1,0,-3.0
6+ Days Rest,3,7.5,0.7,0.3,1.3,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.7,0.0,0.3,0.0,1.0,0,0,-0.7
