BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,42,11.8,4.7,1.6,3.7,43.6,0.3,0.9,35.9,1.1,1.4,82.8,1.0,2.3,3.4,0.5,0.5,0.3,0.4,1.2,0,0,-1.0
Home,22,11.7,4.3,1.5,3.5,42.3,0.3,0.8,38.9,1.0,1.1,91.7,1.1,2.3,3.4,0.5,0.5,0.2,0.3,1.3,0,0,-0.3
Road,20,11.9,5.2,1.8,3.9,44.9,0.4,1.1,33.3,1.3,1.7,76.5,1.0,2.4,3.4,0.6,0.7,0.4,0.5,1.2,0,0,-1.8
Wins,26,12.2,4.5,1.5,3.7,42.1,0.3,0.8,36.4,1.1,1.3,82.4,1.1,2.9,4.0,0.7,0.5,0.3,0.5,1.4,0,0,2.0
Losses,16,11.1,5.1,1.8,3.8,45.9,0.4,1.1,35.3,1.3,1.5,83.3,1.0,1.4,2.4,0.3,0.7,0.1,0.3,1.0,0,0,-5.9
October,3,15.0,2.7,0.7,2.7,25.0,0.3,0.7,50.0,1.0,1.3,75.0,0.3,4.3,4.7,1.0,1.3,0.7,0.7,0.7,0,0,5.0
November,12,9.7,3.8,1.3,2.9,45.7,0.3,1.0,25.0,0.9,1.0,91.7,0.9,1.6,2.5,0.5,0.6,0.1,0.6,1.1,0,0,-2.0
December,9,11.1,6.1,2.1,5.4,38.8,0.3,0.9,37.5,1.6,1.8,87.5,2.0,1.6,3.6,0.6,0.3,0.1,0.1,1.1,0,0,-4.0
January,15,12.9,4.5,1.5,3.5,44.2,0.3,0.9,35.7,1.1,1.5,77.3,0.9,2.9,3.7,0.4,0.5,0.4,0.3,1.5,0,0,0.9
February,3,13.7,7.0,2.7,4.0,66.7,0.7,1.0,66.7,1.0,1.3,75.0,0.3,3.0,3.3,0.7,0.3,0.3,0.3,1.7,0,0,-3.0
Pre All-Star,42,11.8,4.7,1.6,3.7,43.6,0.3,0.9,35.9,1.1,1.4,82.8,1.0,2.3,3.4,0.5,0.5,0.3,0.4,1.2,0,0,-1.0
Starters,1,22.4,10.0,4.0,10.0,40.0,0.0,1.0,0.0,2.0,2.0,100,3.0,5.0,8.0,2.0,1.0,0.0,1.0,4.0,0,0,-9.0
Bench,41,11.6,4.6,1.6,3.6,43.8,0.3,0.9,36.8,1.1,1.4,82.1,1.0,2.3,3.3,0.5,0.5,0.3,0.4,1.2,0,0,-0.8
0 Days Rest,6,15.7,6.8,2.0,4.3,46.2,0.7,1.2,57.1,2.2,2.8,76.5,1.2,3.0,4.2,0.3,0.3,0.2,0.5,1.7,0,0,3.0
1 Days Rest,21,11.2,3.5,1.2,3.5,34.2,0.3,0.9,36.8,0.8,0.9,88.9,1.0,2.2,3.1,0.4,0.7,0.4,0.3,1.2,0,0,-2.9
2 Days Rest,9,11.4,6.9,2.4,4.1,59.5,0.2,0.9,25.0,1.8,2.1,84.2,1.4,2.0,3.4,0.8,0.4,0.2,0.6,0.9,0,0,3.1
3 Days Rest,2,8.2,3.5,1.5,2.5,60.0,0.5,1.5,33.3,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,0,0,-2.5
4 Days Rest,1,14.8,5.0,2.0,4.0,50.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,0,0,-12.0
6+ Days Rest,3,10.8,3.3,1.3,3.7,36.4,0.0,0.3,0.0,0.7,0.7,100,1.0,2.7,3.7,0.7,0.7,0.0,0.3,1.3,0,0,-3.0
