BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,30,18.3,5.6,2.0,5.3,38.0,0.8,2.8,27.1,0.9,1.0,89.7,0.2,1.4,1.6,1.1,0.6,0.6,0.0,1.1,0,0,-2.8
Home,14,16.4,4.9,1.9,5.3,35.1,0.6,2.8,20.5,0.6,0.6,88.9,0.4,1.0,1.4,0.9,0.4,0.5,0.0,0.9,0,0,-1.6
Road,16,19.9,6.3,2.1,5.3,40.5,0.9,2.9,32.6,1.1,1.3,90.0,0.1,1.7,1.8,1.3,0.8,0.8,0.1,1.4,0,0,-3.8
Wins,14,18.3,6.9,2.4,5.5,44.2,1.1,3.4,34.0,0.9,1.0,92.9,0.1,1.6,1.7,0.8,0.6,0.6,0.0,1.1,0,0,4.1
Losses,16,18.3,4.5,1.6,5.1,32.1,0.4,2.4,18.4,0.8,0.9,86.7,0.3,1.1,1.4,1.4,0.7,0.7,0.1,1.2,0,0,-8.8
October,3,14.3,8.7,3.0,5.3,56.3,2.0,4.0,50.0,0.7,0.7,100,0.3,1.3,1.7,3.0,0.0,1.0,0.0,1.0,0,0,3.0
November,14,20.9,6.6,2.2,6.2,35.6,0.9,3.6,25.5,1.2,1.4,85.0,0.1,1.6,1.6,0.8,0.8,0.7,0.1,1.3,0,0,-1.6
December,9,18.2,4.1,1.8,5.1,34.8,0.2,2.1,10.5,0.3,0.3,100,0.3,1.2,1.6,0.9,0.7,0.7,0.0,1.3,0,0,-5.9
January,2,9.3,2.5,0.5,1.5,33.3,0.5,0.5,100,1.0,1.0,100,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0,0,-2.0
February,2,14.8,4.5,1.5,3.0,50.0,0.5,1.0,50.0,1.0,1.0,100,0.0,1.5,1.5,1.5,0.0,0.0,0.0,0.5,0,0,-6.5
Pre All-Star,30,18.3,5.6,2.0,5.3,38.0,0.8,2.8,27.1,0.9,1.0,89.7,0.2,1.4,1.6,1.1,0.6,0.6,0.0,1.1,0,0,-2.8
Bench,30,18.3,5.6,2.0,5.3,38.0,0.8,2.8,27.1,0.9,1.0,89.7,0.2,1.4,1.6,1.1,0.6,0.6,0.0,1.1,0,0,-2.8
0 Days Rest,6,19.2,5.2,1.8,3.8,47.8,0.7,2.0,33.3,0.8,0.8,100,0.0,1.7,1.7,0.5,1.2,1.0,0.0,0.7,0,0,-7.3
1 Days Rest,13,20.5,7.5,2.8,6.5,42.4,1.0,3.5,28.9,0.9,1.2,80.0,0.3,1.2,1.5,1.4,0.5,0.6,0.1,1.8,0,0,-0.5
2 Days Rest,4,16.6,4.0,1.0,5.0,20.0,0.8,3.5,21.4,1.3,1.3,100,0.0,1.8,1.8,0.5,0.5,0.5,0.0,1.3,0,0,3.5
4 Days Rest,2,26.2,5.5,2.5,9.0,27.8,0.5,4.0,12.5,0.0,0.0,0.0,0.5,1.5,2.0,2.0,1.0,1.0,0.0,0.5,0,0,-15.5
6+ Days Rest,5,9.4,2.8,0.8,2.4,33.3,0.4,1.2,33.3,0.8,0.8,100,0.2,1.0,1.2,1.2,0.2,0.2,0.0,0.2,0,0,-3.0
