BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,53,35.9,20.4,8.2,17.2,47.8,1.0,3.0,34.2,2.9,3.4,84.6,1.2,4.1,5.3,1.5,1.3,0.9,0.2,1.6,1,0,-1.4
Home,26,35.8,20.8,8.2,17.3,47.4,1.1,3.0,35.4,3.4,4.1,82.2,1.5,4.2,5.7,1.5,1.4,1.0,0.2,1.5,1,0,0.6
Road,27,36.1,19.9,8.3,17.1,48.2,1.0,2.9,32.9,2.4,2.8,88.0,1.0,4.0,5.0,1.5,1.1,0.8,0.2,1.7,0,0,-3.3
Wins,21,36.4,21.4,8.3,17.5,47.3,1.0,3.0,32.8,3.8,4.5,85.1,1.4,4.4,5.8,2.0,1.1,1.0,0.2,1.6,0,0,7.8
Losses,32,35.6,19.7,8.2,17.0,48.2,1.0,2.9,35.1,2.3,2.8,84.1,1.2,3.8,5.0,1.1,1.4,0.8,0.2,1.6,1,0,-7.4
October,3,37.3,20.0,8.0,16.0,50.0,1.7,3.7,45.5,2.3,2.3,100,1.3,5.0,6.3,0.3,1.0,0.3,0.0,2.3,0,0,-3.7
November,14,37.5,20.6,8.3,18.1,45.7,0.7,2.9,25.0,3.4,3.9,85.5,1.2,4.1,5.4,1.4,1.5,0.8,0.3,1.6,1,0,-5.8
December,17,34.8,20.4,8.2,17.4,47.1,1.1,3.1,36.5,2.9,3.3,87.5,1.6,3.9,5.5,1.5,1.4,1.1,0.2,1.5,0,0,1.0
January,14,35.2,20.6,8.4,17.0,49.2,1.1,2.9,36.6,2.8,3.4,83.0,1.1,3.6,4.7,1.9,1.1,0.8,0.4,1.6,0,0,0.0
February,5,36.8,19.4,8.0,15.4,51.9,1.0,2.8,35.7,2.4,3.4,70.6,0.4,5.0,5.4,1.2,1.2,1.2,0.0,1.8,0,0,0.2
Pre All-Star,53,35.9,20.4,8.2,17.2,47.8,1.0,3.0,34.2,2.9,3.4,84.6,1.2,4.1,5.3,1.5,1.3,0.9,0.2,1.6,1,0,-1.4
Starters,53,35.9,20.4,8.2,17.2,47.8,1.0,3.0,34.2,2.9,3.4,84.6,1.2,4.1,5.3,1.5,1.3,0.9,0.2,1.6,1,0,-1.4
0 Days Rest,11,35.3,21.6,8.4,17.5,47.9,1.2,2.8,41.9,3.7,4.4,85.4,0.9,4.2,5.1,1.4,1.1,1.1,0.2,1.5,0,0,-7.8
1 Days Rest,31,36.3,20.7,8.5,17.7,47.6,1.0,3.0,34.8,2.8,3.3,84.3,1.6,4.1,5.7,1.4,1.3,0.9,0.1,1.7,1,0,2.3
2 Days Rest,8,35.9,16.9,7.3,15.1,47.9,0.5,2.9,17.4,1.9,2.1,88.2,0.5,3.3,3.8,1.6,1.3,0.9,0.5,1.0,0,0,-3.0
3 Days Rest,1,35.0,26.0,8.0,18.0,44.4,2.0,4.0,50.0,8.0,9.0,88.9,0.0,7.0,7.0,5.0,2.0,0.0,1.0,5.0,0,0,-13.0
4 Days Rest,2,34.9,19.5,8.0,15.5,51.6,1.5,4.0,37.5,2.0,3.0,66.7,1.5,4.5,6.0,0.5,2.5,0.5,0.5,2.0,0,0,-11.5
