BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,32,30.6,15.5,6.0,14.4,41.6,1.7,4.3,39.0,1.8,2.8,66.3,0.4,3.0,3.4,4.2,2.1,0.9,0.5,2.2,0,0,1.5
Home,16,32.6,18.5,7.1,15.2,46.9,2.3,5.0,46.3,1.9,3.4,57.4,0.6,3.4,3.9,4.3,2.8,0.9,0.5,1.9,0,0,7.3
Road,16,28.5,12.5,4.9,13.6,35.8,1.0,3.5,28.6,1.8,2.2,80.0,0.3,2.6,2.9,4.1,1.4,0.9,0.5,2.4,0,0,-4.4
Wins,17,31.8,18.5,7.2,15.2,47.5,1.9,4.5,42.1,2.1,3.2,65.5,0.5,3.6,4.2,4.6,2.2,0.8,0.5,1.7,0,0,7.9
Losses,15,29.2,12.1,4.6,13.5,34.2,1.4,4.0,35.0,1.5,2.3,67.6,0.3,2.3,2.5,3.7,2.0,1.0,0.5,2.7,0,0,-5.9
October,3,33.7,10.3,4.0,12.7,31.6,1.7,3.7,45.5,0.7,2.0,33.3,0.7,4.3,5.0,3.3,3.3,0.7,0.3,3.0,0,0,1.0
November,13,31.3,15.1,5.8,14.7,39.8,1.2,3.8,32.0,2.2,3.1,70.0,0.4,2.7,3.1,4.1,1.9,1.0,0.7,2.5,0,0,-1.5
January,13,29.3,16.6,6.5,14.9,43.3,1.9,4.7,41.0,1.8,2.8,62.2,0.3,3.0,3.3,4.2,1.9,0.6,0.1,2.0,0,0,0.4
February,3,29.8,17.7,6.7,12.7,52.6,2.3,4.7,50.0,2.0,2.0,100,0.7,3.0,3.7,5.0,2.3,2.0,1.7,1.0,0,0,19.3
Pre All-Star,32,30.6,15.5,6.0,14.4,41.6,1.7,4.3,39.0,1.8,2.8,66.3,0.4,3.0,3.4,4.2,2.1,0.9,0.5,2.2,0,0,1.5
Starters,29,32.2,16.4,6.3,15.1,42.0,1.8,4.5,40.0,1.9,2.9,65.5,0.4,3.2,3.6,4.5,2.2,0.9,0.6,2.2,0,0,2.7
Bench,3,15.2,7.0,2.7,7.7,34.8,0.3,2.0,16.7,1.3,1.7,80.0,0.0,1.3,1.3,1.0,1.3,0.7,0.0,2.0,0,0,-10.3
0 Days Rest,3,34.8,18.7,7.3,18.3,40.0,2.0,6.3,31.6,2.0,3.3,60.0,0.3,2.7,3.0,5.0,3.3,1.0,0.3,2.3,0,0,5.7
1 Days Rest,21,31.4,16.9,6.5,15.0,43.2,1.8,4.3,41.1,2.1,3.2,67.2,0.3,3.4,3.7,4.0,2.0,1.0,0.6,2.3,0,0,2.8
2 Days Rest,5,28.7,11.2,4.2,11.8,35.6,1.8,4.2,42.9,1.0,1.4,71.4,0.6,1.4,2.0,5.2,1.6,1.0,0.4,1.6,0,0,-3.2
3 Days Rest,1,28.0,17.0,7.0,15.0,46.7,1.0,4.0,25.0,2.0,3.0,66.7,2.0,3.0,5.0,3.0,2.0,1.0,0.0,3.0,0,0,-5.0
5 Days Rest,1,33.5,9.0,4.0,13.0,30.8,0.0,1.0,0.0,1.0,2.0,50.0,1.0,5.0,6.0,4.0,1.0,0.0,0.0,2.0,0,0,5.0
6+ Days Rest,1,9.9,4.0,2.0,4.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0,0,-12.0
