DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,0.7,2.3,28.6,100%,42.2,-13.6
3 Pointers,0.3,0.7,50.0,28.6%,38.7,11.3
2 Pointers,0.3,1.7,20.0,71.4%,43.5,-23.5
Less Than 6 Ft,0.3,0.3,100,14.3%,50.0,50.0
Less Than 10 Ft,0.3,0.3,100,14.3%,52.4,47.6
Greater Than 15 Ft,0.3,1.3,25.0,57.1%,43.1,-18.1
