,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - HOU vs. PHX",W,29,40,9,17,52.9,8,15,53.3,14,16,87.5,1,5,6,8,0,0,8,2,26,2017-02-11 00:00:00,PHX,HOME
1,"FEB 09, 2017 - HOU @ CHA",W,39,30,8,21,38.1,4,9,44.4,10,12,83.3,1,10,11,8,1,1,9,4,13,2017-02-09 00:00:00,CHA,AWAY
2,"FEB 07, 2017 - HOU vs. ORL",W,36,25,6,21,28.6,3,10,30.0,10,14,71.4,1,5,6,13,3,0,4,1,18,2017-02-07 00:00:00,ORL,HOME
3,"FEB 03, 2017 - HOU vs. CHI",W,44,42,13,33,39.4,5,13,38.5,11,14,78.6,1,11,12,9,2,1,2,4,-11,2017-02-03 00:00:00,CHI,HOME
4,"FEB 02, 2017 - HOU vs. ATL",L,39,41,10,23,43.5,5,12,41.7,16,21,76.2,2,6,8,8,4,0,4,3,1,2017-02-02 00:00:00,ATL,HOME
5,"JAN 31, 2017 - HOU vs. SAC",W,32,10,3,9,33.3,0,5,0.0,4,4,100.0,0,7,7,8,1,0,5,2,17,2017-01-31 00:00:00,SAC,HOME
6,"JAN 29, 2017 - HOU @ IND",L,32,15,3,17,17.6,2,10,20.0,7,7,100.0,1,4,5,8,3,0,8,5,-23,2017-01-29 00:00:00,IND,AWAY
7,"JAN 27, 2017 - HOU @ PHI",W,39,51,16,28,57.1,6,11,54.5,13,14,92.9,1,12,13,13,2,1,5,4,13,2017-01-27 00:00:00,PHI,AWAY
8,"JAN 25, 2017 - HOU @ BOS",L,37,30,6,18,33.3,2,11,18.2,16,19,84.2,0,6,6,12,1,1,7,3,-14,2017-01-25 00:00:00,BOS,AWAY
9,"JAN 23, 2017 - HOU @ MIL",L,40,26,6,10,60.0,2,4,50.0,12,14,85.7,0,8,8,12,3,1,11,3,5,2017-01-23 00:00:00,MIL,AWAY
10,"JAN 21, 2017 - HOU @ MEM",W,34,29,7,9,77.8,4,6,66.7,11,12,91.7,1,5,6,10,3,2,6,3,21,2017-01-21 00:00:00,MEM,AWAY
11,"JAN 20, 2017 - HOU vs. GSW",L,35,17,6,13,46.2,0,5,0.0,5,5,100.0,0,6,6,11,1,0,7,3,-20,2017-01-20 00:00:00,GSW,HOME
12,"JAN 18, 2017 - HOU vs. MIL",W,37,38,14,25,56.0,4,11,36.4,6,6,100.0,0,6,6,8,0,2,2,2,21,2017-01-18 00:00:00,MIL,HOME
13,"JAN 17, 2017 - HOU @ MIA",L,39,40,12,30,40.0,4,15,26.7,12,13,92.3,1,11,12,10,2,0,6,3,0,2017-01-17 00:00:00,MIA,AWAY
14,"JAN 15, 2017 - HOU @ BKN",W,32,22,6,16,37.5,4,9,44.4,6,7,85.7,2,10,12,11,1,0,7,4,18,2017-01-15 00:00:00,BKN,AWAY
15,"JAN 13, 2017 - HOU vs. MEM",L,37,27,6,14,42.9,2,7,28.6,13,14,92.9,0,3,3,9,1,0,7,3,-2,2017-01-13 00:00:00,MEM,HOME
16,"JAN 11, 2017 - HOU @ MIN",L,39,33,10,23,43.5,2,11,18.2,11,13,84.6,0,6,6,12,1,2,6,0,-10,2017-01-11 00:00:00,MIN,AWAY
17,"JAN 10, 2017 - HOU vs. CHA",W,38,40,11,24,45.8,7,14,50.0,11,14,78.6,1,14,15,10,0,0,4,3,2,2017-01-10 00:00:00,CHA,HOME
18,"JAN 08, 2017 - HOU @ TOR",W,38,40,13,26,50.0,4,9,44.4,10,10,100.0,3,7,10,11,2,2,10,3,-3,2017-01-08 00:00:00,TOR,AWAY
19,"JAN 06, 2017 - HOU @ ORL",W,34,14,5,15,33.3,0,8,0.0,4,6,66.7,1,5,6,10,1,0,6,4,-6,2017-01-06 00:00:00,ORL,AWAY
20,"JAN 05, 2017 - HOU vs. OKC",W,38,26,6,16,37.5,2,7,28.6,12,14,85.7,1,7,8,12,1,1,6,2,2,2017-01-05 00:00:00,OKC,HOME
21,"JAN 02, 2017 - HOU vs. WAS",W,42,23,6,24,25.0,2,11,18.2,9,10,90.0,1,9,10,10,3,0,6,1,14,2017-01-02 00:00:00,WAS,HOME
22,"DEC 31, 2016 - HOU vs. NYK",W,42,53,14,26,53.8,9,16,56.3,16,18,88.9,3,13,16,17,0,0,8,2,13,2016-12-31 00:00:00,NYK,HOME
23,"DEC 30, 2016 - HOU vs. LAC",W,34,30,10,15,66.7,2,5,40.0,8,9,88.9,1,12,13,10,5,2,6,1,-2,2016-12-30 00:00:00,LAC,HOME
24,"DEC 27, 2016 - HOU @ DAL",W,30,34,9,16,56.3,4,7,57.1,12,12,100.0,2,3,5,11,0,1,7,2,13,2016-12-27 00:00:00,DAL,AWAY
25,"DEC 26, 2016 - HOU vs. PHX",W,30,32,9,18,50.0,2,9,22.2,12,15,80.0,1,4,5,12,0,0,7,4,24,2016-12-26 00:00:00,PHX,HOME
26,"DEC 23, 2016 - HOU @ MEM",L,36,16,6,13,46.2,2,6,33.3,2,3,66.7,1,6,7,17,1,0,9,5,10,2016-12-23 00:00:00,MEM,AWAY
27,"DEC 21, 2016 - HOU @ PHX",W,35,27,8,18,44.4,5,11,45.5,6,8,75.0,1,4,5,14,1,0,2,1,4,2016-12-21 00:00:00,PHX,AWAY
28,"DEC 20, 2016 - HOU vs. SAS",L,37,31,10,26,38.5,1,11,9.1,10,10,100.0,2,8,10,7,1,0,3,1,1,2016-12-20 00:00:00,SAS,HOME
29,"DEC 17, 2016 - HOU @ MIN",W,43,28,8,20,40.0,3,11,27.3,9,11,81.8,0,9,9,13,1,2,7,5,4,2016-12-17 00:00:00,MIN,AWAY
30,"DEC 16, 2016 - HOU vs. NOP",W,34,29,7,15,46.7,6,12,50.0,9,11,81.8,2,9,11,13,0,0,4,2,14,2016-12-16 00:00:00,NOP,HOME
31,"DEC 14, 2016 - HOU vs. SAC",W,30,15,4,7,57.1,3,6,50.0,4,4,100.0,0,11,11,14,1,0,5,0,29,2016-12-14 00:00:00,SAC,HOME
32,"DEC 12, 2016 - HOU vs. BKN",W,39,36,12,27,44.4,4,11,36.4,8,12,66.7,3,5,8,11,2,0,4,3,-2,2016-12-12 00:00:00,BKN,HOME
33,"DEC 10, 2016 - HOU vs. DAL",W,40,18,4,12,33.3,2,8,25.0,8,10,80.0,0,9,9,16,2,0,4,1,21,2016-12-10 00:00:00,DAL,HOME
34,"DEC 09, 2016 - HOU @ OKC",W,37,21,6,23,26.1,2,11,18.2,7,8,87.5,1,8,9,12,2,0,8,5,2,2016-12-09 00:00:00,OKC,AWAY
35,"DEC 07, 2016 - HOU vs. LAL",W,30,25,8,14,57.1,4,7,57.1,5,6,83.3,0,6,6,8,4,0,4,0,19,2016-12-07 00:00:00,LAL,HOME
36,"DEC 05, 2016 - HOU vs. BOS",W,35,37,8,14,57.1,3,5,60.0,18,18,100.0,1,7,8,7,3,0,10,2,3,2016-12-05 00:00:00,BOS,HOME
37,"DEC 02, 2016 - HOU @ DEN",W,33,20,6,16,37.5,1,5,20.0,7,8,87.5,1,6,7,9,1,1,5,3,12,2016-12-02 00:00:00,DEN,AWAY
38,"DEC 01, 2016 - HOU @ GSW",W,46,29,8,23,34.8,2,11,18.2,11,14,78.6,1,14,15,13,2,1,7,4,-6,2016-12-01 00:00:00,GSW,AWAY
39,"NOV 29, 2016 - HOU @ UTA",L,35,26,8,23,34.8,2,6,33.3,8,10,80.0,3,2,5,7,2,0,2,3,-19,2016-11-29 00:00:00,UTA,AWAY
40,"NOV 27, 2016 - HOU @ POR",W,34,38,11,22,50.0,5,12,41.7,11,13,84.6,1,1,2,10,2,1,5,3,8,2016-11-27 00:00:00,POR,AWAY
41,"NOV 25, 2016 - HOU @ SAC",W,40,23,6,18,33.3,3,11,27.3,8,8,100.0,1,8,9,10,0,0,5,2,10,2016-11-25 00:00:00,SAC,AWAY
42,"NOV 23, 2016 - HOU vs. TOR",L,41,29,7,13,53.8,3,8,37.5,12,12,100.0,0,6,6,15,2,0,12,4,-12,2016-11-23 00:00:00,TOR,HOME
43,"NOV 21, 2016 - HOU @ DET",W,38,28,6,17,35.3,2,9,22.2,14,19,73.7,2,6,8,11,0,1,6,2,6,2016-11-21 00:00:00,DET,AWAY
44,"NOV 19, 2016 - HOU vs. UTA",W,35,31,10,24,41.7,4,10,40.0,7,9,77.8,0,4,4,10,0,2,0,3,-2,2016-11-19 00:00:00,UTA,HOME
45,"NOV 17, 2016 - HOU vs. POR",W,32,26,7,17,41.2,3,8,37.5,9,11,81.8,1,11,12,14,3,0,4,3,23,2016-11-17 00:00:00,POR,HOME
46,"NOV 16, 2016 - HOU @ OKC",L,37,13,4,16,25.0,1,5,20.0,4,7,57.1,3,4,7,13,3,0,6,1,-5,2016-11-16 00:00:00,OKC,AWAY
47,"NOV 14, 2016 - HOU vs. PHI",W,33,33,12,20,60.0,4,8,50.0,5,5,100.0,1,6,7,9,1,1,5,2,23,2016-11-14 00:00:00,PHI,HOME
48,"NOV 12, 2016 - HOU vs. SAS",L,39,25,7,18,38.9,2,9,22.2,9,11,81.8,5,6,11,13,0,0,7,1,1,2016-11-12 00:00:00,SAS,HOME
49,"NOV 09, 2016 - HOU @ SAS",W,41,24,9,19,47.4,1,5,20.0,5,7,71.4,2,10,12,15,1,0,8,1,13,2016-11-09 00:00:00,SAS,AWAY
50,"NOV 07, 2016 - HOU @ WAS",W,40,32,9,19,47.4,3,7,42.9,11,11,100.0,0,5,5,15,0,0,7,2,9,2016-11-07 00:00:00,WAS,AWAY
51,"NOV 05, 2016 - HOU @ ATL",L,37,30,10,19,52.6,4,8,50.0,6,7,85.7,1,8,9,11,3,0,8,4,-8,2016-11-05 00:00:00,ATL,AWAY
52,"NOV 02, 2016 - HOU @ NYK",W,34,30,9,16,56.3,5,12,41.7,7,8,87.5,1,5,6,15,2,0,3,1,21,2016-11-02 00:00:00,NYK,AWAY
