DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,4.3,10.0,43.3,100%,45.3,-2.0
3 Pointers,1.3,4.0,33.1,40.5%,35.8,-2.6
2 Pointers,3.0,5.9,50.2,59.5%,50.1,0.1
Less Than 6 Ft,1.4,2.2,64.6,21.9%,62.2,2.4
Less Than 10 Ft,1.8,3.2,58.3,31.7%,56.3,1.9
Greater Than 15 Ft,2.1,6.0,35.6,60.1%,37.5,-1.9
