,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"DEC 14, 2016 - CLE @ MEM",L,20,2,1,3,33.3,0,0,0.0,0,0,0.0,0,4,4,0,1,1,0,4,4,2016-12-14 00:00:00,MEM,AWAY
1,"DEC 13, 2016 - CLE vs. MEM",W,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-2,2016-12-13 00:00:00,MEM,HOME
2,"DEC 09, 2016 - CLE vs. MIA",W,12,4,1,1,100.0,0,0,0.0,2,2,100.0,1,3,4,0,1,2,0,4,11,2016-12-09 00:00:00,MIA,HOME
3,"DEC 07, 2016 - CLE @ NYK",W,8,2,1,1,100.0,0,0,0.0,0,0,0.0,0,1,1,0,1,1,0,0,3,2016-12-07 00:00:00,NYK,AWAY
4,"DEC 01, 2016 - CLE vs. LAC",L,8,2,0,0,0.0,0,0,0.0,2,4,50.0,0,1,1,0,0,0,0,2,-2,2016-12-01 00:00:00,LAC,HOME
5,"NOV 29, 2016 - CLE @ MIL",L,11,2,0,1,0.0,0,0,0.0,2,2,100.0,0,3,3,1,0,0,0,2,2,2016-11-29 00:00:00,MIL,AWAY
6,"NOV 25, 2016 - CLE vs. DAL",W,19,4,2,4,50.0,0,1,0.0,0,0,0.0,3,3,6,3,0,0,2,4,8,2016-11-25 00:00:00,DAL,HOME
7,"NOV 23, 2016 - CLE vs. POR",W,4,2,1,3,33.3,0,1,0.0,0,0,0.0,0,1,1,0,0,1,0,0,-8,2016-11-23 00:00:00,POR,HOME
8,"NOV 18, 2016 - CLE vs. DET",W,9,2,0,5,0.0,0,1,0.0,2,2,100.0,2,2,4,0,1,1,1,2,-10,2016-11-18 00:00:00,DET,HOME
9,"NOV 16, 2016 - CLE @ IND",L,6,0,0,1,0.0,0,0,0.0,0,0,0.0,2,3,5,0,0,0,2,0,-2,2016-11-16 00:00:00,IND,AWAY
10,"OCT 29, 2016 - CLE vs. ORL",W,9,6,2,2,100.0,0,0,0.0,2,4,50.0,1,1,2,1,1,0,0,2,3,2016-10-29 00:00:00,ORL,HOME
11,"OCT 25, 2016 - CLE vs. NYK",W,6,2,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,1,2016-10-25 00:00:00,NYK,HOME
