BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,34,11.1,4.6,1.7,4.4,38.5,0.5,1.5,34.0,0.8,1.0,79.4,0.2,1.0,1.2,0.5,0.4,0.2,0.2,0.9,0,0,-1.6
Home,20,9.6,3.5,1.2,3.6,33.3,0.3,1.1,23.8,0.8,1.1,76.2,0.1,1.1,1.2,0.7,0.5,0.4,0.2,0.9,0,0,-3.6
Road,14,13.2,6.4,2.4,5.4,43.4,0.9,2.1,41.4,0.8,0.9,84.6,0.3,0.9,1.2,0.4,0.4,0.0,0.1,0.8,0,0,1.2
Wins,23,9.2,3.1,1.1,3.3,34.2,0.3,1.1,30.8,0.5,0.7,70.6,0.0,1.0,1.1,0.6,0.3,0.3,0.1,0.7,0,0,-1.8
Losses,11,15.2,7.8,2.8,6.5,43.1,0.8,2.2,37.5,1.4,1.5,88.2,0.5,1.0,1.5,0.4,0.6,0.1,0.3,1.1,0,0,-1.3
October,1,5.8,2.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0
November,9,11.6,4.0,1.6,5.2,29.8,0.4,1.3,33.3,0.4,0.6,80.0,0.3,1.1,1.4,0.7,0.3,0.2,0.1,1.0,0,0,-3.8
December,10,10.4,5.6,1.9,4.2,45.2,0.6,1.3,46.2,1.2,1.5,80.0,0.0,1.3,1.3,0.7,0.4,0.3,0.2,0.8,0,0,-0.3
January,11,10.6,4.4,1.6,3.6,45.0,0.3,1.5,18.8,0.8,1.0,81.8,0.1,0.9,1.0,0.3,0.5,0.2,0.2,0.9,0,0,-2.7
February,3,15.3,5.3,1.7,5.0,33.3,1.3,3.0,44.4,0.7,1.0,66.7,0.7,0.7,1.3,0.7,0.3,0.3,0.3,0.3,0,0,3.7
Pre All-Star,34,11.1,4.6,1.7,4.4,38.5,0.5,1.5,34.0,0.8,1.0,79.4,0.2,1.0,1.2,0.5,0.4,0.2,0.2,0.9,0,0,-1.6
Starters,4,26.9,12.8,4.5,10.3,43.9,1.3,4.0,31.3,2.5,2.8,90.9,0.8,2.3,3.0,0.8,1.0,0.5,0.5,2.0,0,0,1.0
Bench,30,9.0,3.6,1.3,3.6,36.4,0.4,1.1,35.3,0.6,0.8,73.9,0.1,0.9,1.0,0.5,0.3,0.2,0.1,0.7,0,0,-2.0
0 Days Rest,6,17.5,6.7,2.5,7.0,35.7,0.8,2.5,33.3,0.8,1.0,83.3,0.3,0.8,1.2,0.0,0.7,0.0,0.2,0.8,0,0,-3.0
1 Days Rest,12,11.8,4.5,1.4,4.4,32.1,0.3,1.6,21.1,1.3,1.7,80.0,0.1,1.4,1.5,1.0,0.4,0.4,0.3,1.1,0,0,-2.8
2 Days Rest,5,3.6,3.0,1.0,1.4,71.4,0.2,0.4,50.0,0.8,0.8,100,0.0,0.6,0.6,0.2,0.4,0.2,0.0,0.6,0,0,-0.4
3 Days Rest,3,9.6,5.7,2.3,4.3,53.8,0.7,1.0,66.7,0.3,1.0,33.3,0.7,1.3,2.0,0.0,0.7,0.3,0.0,1.0,0,0,-1.0
4 Days Rest,2,22.9,11.0,4.5,10.5,42.9,1.5,3.0,50.0,0.5,0.5,100,0.5,3.0,3.5,0.5,0.0,0.5,0.0,2.0,0,0,3.0
6+ Days Rest,6,6.3,1.7,0.7,2.0,33.3,0.3,0.8,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.3,0.2,0,0,-0.8
