BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,49,37.7,25.8,9.6,18.1,53.0,1.7,4.6,37.3,4.9,7.1,68.8,1.2,6.6,7.8,8.7,4.2,1.4,0.6,1.7,24,5,6.6
Home,27,36.9,25.3,9.6,17.6,54.5,1.4,4.2,33.6,4.7,7.2,66.0,1.3,6.9,8.1,9.0,3.7,1.5,0.6,1.7,14,3,10.0
Road,22,38.6,26.3,9.6,18.7,51.2,2.1,5.1,41.1,5.0,6.9,72.4,1.2,6.2,7.4,8.5,4.8,1.4,0.6,1.7,10,2,2.5
Wins,36,37.4,26.5,9.9,18.3,54.2,1.8,4.7,39.3,4.9,7.1,69.0,1.3,6.6,7.9,9.4,3.9,1.4,0.7,1.6,20,3,12.5
Losses,13,38.4,23.7,8.8,17.7,49.6,1.4,4.4,31.6,4.8,7.0,68.1,1.2,6.4,7.6,7.0,5.2,1.7,0.3,1.9,4,2,-9.8
October,3,36.7,21.0,7.7,15.3,50.0,1.3,5.0,26.7,4.3,6.7,65.0,2.0,6.3,8.3,10.0,3.7,0.3,0.7,2.3,1,1,9.0
November,12,35.7,24.2,8.8,17.6,49.8,1.8,4.5,38.9,4.9,6.7,73.8,0.8,7.2,8.0,9.3,3.9,1.3,0.4,1.5,8,2,11.0
December,14,38.3,27.9,10.6,20.2,52.3,2.2,5.5,40.3,4.5,7.1,63.6,1.8,5.8,7.6,7.9,3.8,1.7,0.7,1.6,5,0,10.9
January,15,38.4,25.7,9.5,17.3,54.6,1.0,3.7,27.3,5.7,7.9,72.3,1.2,7.1,8.3,8.1,5.0,1.6,0.4,1.7,7,2,-1.2
February,5,39.1,26.8,10.4,17.4,59.8,2.6,4.8,54.2,3.4,5.6,60.7,0.4,5.8,6.2,11.0,4.0,1.4,1.2,2.2,3,0,6.2
Pre All-Star,49,37.7,25.8,9.6,18.1,53.0,1.7,4.6,37.3,4.9,7.1,68.8,1.2,6.6,7.8,8.7,4.2,1.4,0.6,1.7,24,5,6.6
Starters,49,37.7,25.8,9.6,18.1,53.0,1.7,4.6,37.3,4.9,7.1,68.8,1.2,6.6,7.8,8.7,4.2,1.4,0.6,1.7,24,5,6.6
0 Days Rest,7,38.5,26.3,10.1,19.4,52.2,2.3,5.9,39.0,3.7,5.9,63.4,0.7,7.0,7.7,8.3,4.3,1.3,0.7,1.3,3,0,0.6
1 Days Rest,27,37.3,26.1,9.7,18.0,54.2,1.5,4.1,36.6,5.1,7.3,69.5,1.2,6.3,7.5,9.1,4.3,1.6,0.4,1.8,13,3,7.1
2 Days Rest,11,37.9,25.0,8.9,17.7,50.3,1.9,5.0,38.2,5.3,7.3,72.5,1.5,6.8,8.3,7.0,3.8,1.2,0.5,1.8,5,0,6.2
3 Days Rest,2,41.3,24.5,9.0,18.0,50.0,2.0,5.5,36.4,4.5,9.0,50.0,1.5,6.0,7.5,10.0,5.0,1.5,2.5,1.5,1,0,9.0
4 Days Rest,1,37.5,31.0,11.0,21.0,52.4,2.0,3.0,66.7,7.0,8.0,87.5,1.0,9.0,10.0,13.0,3.0,3.0,0.0,0.0,1,1,17.0
6+ Days Rest,1,32.4,19.0,9.0,14.0,64.3,0.0,3.0,0.0,1.0,2.0,50.0,3.0,8.0,11.0,14.0,4.0,0.0,1.0,3.0,1,1,26.0
