,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - ORL @ DAL",L,27,3,1,5,20.0,0,0,0.0,1,2,50.0,2,8,10,1,0,2,1,1,-21,2017-02-11 00:00:00,DAL,AWAY
1,"FEB 09, 2017 - ORL vs. PHI",L,31,21,10,13,76.9,0,0,0.0,1,3,33.3,1,10,11,3,1,2,4,3,-1,2017-02-09 00:00:00,PHI,HOME
2,"FEB 07, 2017 - ORL @ HOU",L,30,14,7,12,58.3,0,0,0.0,0,0,0.0,5,14,19,4,3,1,1,4,-3,2017-02-07 00:00:00,HOU,AWAY
3,"FEB 04, 2017 - ORL @ ATL",L,24,8,4,10,40.0,0,0,0.0,0,0,0.0,0,7,7,2,2,0,0,3,-26,2017-02-04 00:00:00,ATL,AWAY
4,"FEB 03, 2017 - ORL vs. TOR",W,30,18,9,16,56.3,0,0,0.0,0,2,0.0,2,3,5,3,1,1,4,2,9,2017-02-03 00:00:00,TOR,HOME
5,"FEB 01, 2017 - ORL vs. IND",L,38,15,6,15,40.0,0,2,0.0,3,6,50.0,4,11,15,5,2,0,3,2,-1,2017-02-01 00:00:00,IND,HOME
6,"JAN 30, 2017 - ORL @ MIN",L,38,13,5,15,33.3,0,3,0.0,3,6,50.0,2,9,11,5,0,1,2,4,6,2017-01-30 00:00:00,MIN,AWAY
7,"JAN 29, 2017 - ORL @ TOR",W,33,25,9,17,52.9,3,4,75.0,4,4,100.0,2,8,10,5,0,4,2,4,-3,2017-01-29 00:00:00,TOR,AWAY
8,"JAN 27, 2017 - ORL @ BOS",L,23,14,7,10,70.0,0,1,0.0,0,0,0.0,0,7,7,2,1,0,1,2,-19,2017-01-27 00:00:00,BOS,AWAY
9,"JAN 24, 2017 - ORL vs. CHI",L,33,20,8,16,50.0,0,1,0.0,4,5,80.0,2,6,8,2,2,0,3,1,6,2017-01-24 00:00:00,CHI,HOME
10,"JAN 22, 2017 - ORL vs. GSW",L,24,12,6,8,75.0,0,0,0.0,0,0,0.0,1,3,4,1,2,1,0,2,-19,2017-01-22 00:00:00,GSW,HOME
11,"JAN 20, 2017 - ORL vs. MIL",W,23,13,6,12,50.0,0,0,0.0,1,2,50.0,4,2,6,2,0,0,1,3,-5,2017-01-20 00:00:00,MIL,HOME
12,"JAN 18, 2017 - ORL @ NOP",L,26,10,4,9,44.4,0,0,0.0,2,2,100.0,0,8,8,5,0,0,2,2,-7,2017-01-18 00:00:00,NOP,AWAY
