DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,2.6,4.8,55.0,100%,46.3,8.8
3 Pointers,0.8,1.5,54.3,30.9%,35.5,18.9
2 Pointers,1.8,3.3,55.3,69.1%,50.1,5.3
Less Than 6 Ft,1.3,2.0,62.9,41.6%,61.0,1.9
Less Than 10 Ft,1.4,2.5,57.7,52.3%,55.4,2.3
Greater Than 15 Ft,1.0,2.1,50.0,43.0%,37.4,12.6
