DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,1.0,2.0,50.0,100%,43.0,7.0
3 Pointers,0.4,0.6,60.0,31.3%,33.4,26.6
2 Pointers,0.6,1.4,45.5,68.8%,47.4,-2.0
Less Than 6 Ft,0.3,0.8,33.3,37.5%,55.6,-22.3
Less Than 10 Ft,0.3,0.8,33.3,37.5%,54.1,-20.8
Greater Than 15 Ft,0.8,1.3,60.0,62.5%,36.4,23.7
