BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,47,28.0,11.3,4.0,9.8,41.1,1.8,5.0,35.9,1.4,1.7,84.0,0.9,4.7,5.7,1.2,0.7,0.7,0.5,1.6,3,0,0.4
Home,23,27.6,10.6,3.9,9.6,40.5,1.7,5.0,33.3,1.2,1.5,82.4,1.0,5.1,6.1,1.2,0.7,0.8,0.6,1.7,1,0,1.3
Road,24,28.4,11.9,4.2,10.0,41.7,1.9,5.0,38.3,1.7,2.0,85.1,0.9,4.4,5.3,1.2,0.7,0.6,0.5,1.6,2,0,-0.4
Wins,20,26.5,10.6,3.9,9.2,41.8,1.8,4.6,39.1,1.1,1.2,87.5,0.9,5.5,6.4,1.4,0.8,0.7,0.6,1.4,1,0,5.9
Losses,27,29.2,11.8,4.1,10.2,40.6,1.8,5.3,33.8,1.7,2.1,82.5,1.0,4.2,5.1,1.1,0.7,0.7,0.5,1.8,2,0,-3.6
October,3,30.9,9.7,3.7,9.3,39.3,2.0,5.0,40.0,0.3,0.7,50.0,0.7,7.3,8.0,1.3,0.7,0.7,1.0,2.3,1,0,3.3
November,12,26.7,9.9,3.3,10.3,32.3,1.9,5.8,32.9,1.3,1.6,84.2,1.2,4.4,5.6,1.3,0.7,0.3,0.3,1.6,1,0,-0.5
December,13,26.8,10.8,4.2,9.0,46.2,1.5,4.1,37.7,0.9,1.2,80.0,0.8,3.5,4.3,1.3,0.7,1.0,0.3,1.2,0,0,4.7
January,15,27.9,12.4,4.3,9.9,43.0,1.9,5.1,37.7,1.9,2.2,87.9,1.0,4.7,5.7,1.2,0.7,0.7,0.7,1.7,0,0,-0.6
February,4,34.2,14.0,5.0,10.5,47.6,1.5,4.8,31.6,2.5,3.0,83.3,0.5,8.0,8.5,0.5,1.0,1.3,0.8,2.5,1,0,-9.0
Pre All-Star,47,28.0,11.3,4.0,9.8,41.1,1.8,5.0,35.9,1.4,1.7,84.0,0.9,4.7,5.7,1.2,0.7,0.7,0.5,1.6,3,0,0.4
Starters,47,28.0,11.3,4.0,9.8,41.1,1.8,5.0,35.9,1.4,1.7,84.0,0.9,4.7,5.7,1.2,0.7,0.7,0.5,1.6,3,0,0.4
0 Days Rest,9,29.2,13.3,4.8,11.2,42.6,1.9,5.9,32.1,1.9,2.4,77.3,0.6,3.7,4.2,1.2,0.6,0.2,0.3,2.6,0,0,-4.3
1 Days Rest,24,27.2,9.8,3.5,9.2,37.6,1.7,4.8,35.7,1.2,1.4,87.9,1.1,4.6,5.7,1.4,0.6,0.8,0.6,1.2,1,0,-1.3
2 Days Rest,11,28.6,12.5,4.5,9.5,47.1,1.7,4.5,38.0,1.9,2.2,87.5,0.8,5.5,6.3,0.7,1.1,0.9,0.6,1.7,1,0,5.2
3 Days Rest,1,30.2,11.0,4.0,12.0,33.3,2.0,7.0,28.6,1.0,2.0,50.0,1.0,7.0,8.0,1.0,0.0,2.0,0.0,3.0,0,0,12.0
6+ Days Rest,2,27.4,12.5,5.0,11.0,45.5,2.5,4.5,55.6,0.0,0.0,0.0,1.0,6.5,7.5,1.0,0.5,0.5,0.5,2.0,1,0,10.5
