BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,52,33.9,22.5,8.0,17.8,44.8,2.7,6.8,39.8,3.9,4.6,83.8,0.6,3.4,4.0,5.5,2.3,1.1,0.3,1.6,6,0,2.6
Home,27,33.9,23.4,8.1,17.9,45.0,2.8,6.8,41.3,4.5,5.4,82.9,0.7,3.3,4.0,5.9,2.2,1.1,0.4,1.6,3,0,4.0
Road,25,33.9,21.6,7.9,17.7,44.5,2.6,6.8,38.2,3.2,3.8,85.1,0.6,3.5,4.1,5.0,2.4,1.2,0.2,1.6,3,0,1.2
Wins,24,32.9,22.2,7.6,17.1,44.6,2.6,6.3,41.7,4.3,5.2,83.1,0.6,3.2,3.8,5.8,2.1,1.3,0.2,1.3,3,0,11.2
Losses,28,34.7,22.9,8.3,18.5,44.9,2.8,7.3,38.4,3.5,4.1,84.5,0.7,3.6,4.3,5.2,2.5,1.0,0.3,1.9,3,0,-4.8
October,3,34.0,23.3,7.3,16.3,44.9,3.0,6.7,45.0,5.7,7.0,81.0,0.0,1.3,1.3,5.0,2.0,2.3,0.0,1.7,0,0,-2.0
November,15,33.1,24.4,8.6,17.8,48.3,2.9,6.8,43.1,4.3,5.4,79.0,0.6,4.1,4.7,4.9,2.0,1.5,0.4,1.2,2,0,4.0
December,15,33.5,20.9,7.8,17.5,44.5,2.3,6.3,37.2,2.9,3.3,88.0,0.7,3.3,3.9,5.9,2.3,0.8,0.1,1.8,2,0,4.7
January,15,35.3,24.5,8.7,19.5,44.5,3.1,7.8,40.2,4.0,4.7,84.5,0.8,3.6,4.4,5.7,2.5,1.0,0.4,1.7,2,0,2.8
February,4,32.7,14.0,4.3,14.0,30.4,1.5,5.3,28.6,4.0,4.3,94.1,0.5,2.3,2.8,5.3,3.0,0.3,0.3,1.8,0,0,-7.5
Pre All-Star,52,33.9,22.5,8.0,17.8,44.8,2.7,6.8,39.8,3.9,4.6,83.8,0.6,3.4,4.0,5.5,2.3,1.1,0.3,1.6,6,0,2.6
Starters,52,33.9,22.5,8.0,17.8,44.8,2.7,6.8,39.8,3.9,4.6,83.8,0.6,3.4,4.0,5.5,2.3,1.1,0.3,1.6,6,0,2.6
0 Days Rest,10,34.3,23.2,8.2,17.4,47.1,2.8,6.9,40.6,4.0,4.9,81.6,0.4,3.2,3.6,4.7,2.3,1.0,0.5,1.5,0,0,-2.4
1 Days Rest,28,33.2,23.3,8.4,17.9,47.1,2.6,6.6,39.2,3.8,4.6,82.9,0.5,3.8,4.3,5.2,2.3,1.2,0.3,1.8,2,0,3.2
2 Days Rest,12,35.1,20.8,7.1,18.7,37.9,2.9,7.3,40.2,3.7,4.2,88.0,1.2,3.0,4.2,6.4,2.3,1.1,0.2,1.4,4,0,3.3
3 Days Rest,1,33.0,22.0,7.0,13.0,53.8,2.0,5.0,40.0,6.0,6.0,100,1.0,3.0,4.0,7.0,4.0,0.0,0.0,0.0,0,0,16.0
4 Days Rest,1,35.1,17.0,5.0,15.0,33.3,3.0,7.0,42.9,4.0,6.0,66.7,0.0,1.0,1.0,8.0,2.0,2.0,0.0,2.0,0,0,15.0
