BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,31,25.4,20.2,6.5,13.8,46.6,1.2,3.2,36.7,6.2,7.9,78.3,2.0,5.9,7.8,2.1,3.8,0.9,2.5,3.6,9,0,2.2
Home,22,25.0,20.5,6.6,14.3,46.3,1.4,3.1,44.9,5.8,7.6,76.0,1.9,5.8,7.7,2.1,3.6,0.8,2.4,3.4,6,0,1.7
Road,9,26.1,19.7,6.0,12.7,47.4,0.6,3.2,17.2,7.1,8.6,83.1,2.2,6.0,8.2,2.1,4.2,1.1,2.6,4.2,3,0,3.3
Wins,13,26.0,23.0,6.9,14.8,46.9,1.0,3.5,28.9,8.2,10.3,79.1,2.2,6.2,8.4,2.3,3.5,1.2,2.8,3.5,4,0,11.6
Losses,18,24.9,18.2,6.1,13.2,46.4,1.3,2.9,43.4,4.7,6.1,77.3,1.8,5.6,7.4,2.0,4.0,0.7,2.2,3.7,5,0,-4.7
October,2,18.9,17.0,5.5,12.5,44.0,1.0,2.0,50.0,5.0,6.0,83.3,0.0,4.5,4.5,0.5,3.5,0.5,2.0,3.5,0,0,-4.5
November,10,23.6,18.4,6.1,12.5,48.8,1.3,2.6,50.0,4.9,6.5,75.4,2.3,6.1,8.4,1.7,4.2,0.5,2.5,3.4,4,0,0.0
December,10,27.3,19.8,6.5,14.5,44.8,1.1,3.7,29.7,5.7,7.3,78.1,2.0,4.8,6.8,2.3,3.4,1.1,2.4,3.7,2,0,-0.8
January,9,26.6,23.4,7.0,14.9,47.0,1.1,3.4,32.3,8.3,10.4,79.8,2.0,7.1,9.1,2.8,3.8,1.1,2.6,3.8,3,0,9.3
Pre All-Star,31,25.4,20.2,6.5,13.8,46.6,1.2,3.2,36.7,6.2,7.9,78.3,2.0,5.9,7.8,2.1,3.8,0.9,2.5,3.6,9,0,2.2
Starters,31,25.4,20.2,6.5,13.8,46.6,1.2,3.2,36.7,6.2,7.9,78.3,2.0,5.9,7.8,2.1,3.8,0.9,2.5,3.6,9,0,2.2
1 Days Rest,11,24.7,20.1,6.5,12.8,51.1,1.0,3.1,32.4,6.0,8.3,72.5,1.2,6.5,7.6,1.9,3.7,0.8,2.4,3.7,3,0,5.2
2 Days Rest,11,25.0,18.5,5.8,13.0,44.8,0.6,2.6,24.1,6.2,7.6,81.0,2.3,6.2,8.5,1.5,3.7,0.9,2.7,3.5,5,0,1.5
3 Days Rest,5,26.9,23.4,6.8,16.4,41.5,2.0,3.8,52.6,7.8,9.6,81.3,3.4,3.8,7.2,3.2,4.4,0.8,2.8,3.4,0,0,1.4
4 Days Rest,2,24.7,22.5,8.0,18.5,43.2,2.0,4.0,50.0,4.5,5.0,90.0,2.0,6.5,8.5,2.0,2.0,0.0,1.0,3.5,1,0,-1.5
5 Days Rest,1,27.0,9.0,3.0,6.0,50.0,0.0,2.0,0.0,3.0,5.0,60.0,1.0,5.0,6.0,5.0,4.0,1.0,2.0,5.0,0,0,-10.0
6+ Days Rest,1,28.2,32.0,11.0,20.0,55.0,4.0,6.0,66.7,6.0,6.0,100,1.0,6.0,7.0,4.0,5.0,3.0,2.0,3.0,0,0,0.0
