,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - BOS @ UTA",W,23,16,7,8,87.5,2,3,66.7,0,0,0.0,0,0,0,0,0,0,1,3,10,2017-02-11 00:00:00,UTA,AWAY
1,"FEB 09, 2017 - BOS @ POR",W,18,11,5,6,83.3,1,1,100.0,0,0,0.0,1,0,1,1,0,0,0,2,-1,2017-02-09 00:00:00,POR,AWAY
2,"FEB 08, 2017 - BOS @ SAC",L,13,7,2,7,28.6,1,2,50.0,2,4,50.0,1,1,2,1,0,0,1,1,-6,2017-02-08 00:00:00,SAC,AWAY
3,"FEB 05, 2017 - BOS vs. LAC",W,8,2,1,3,33.3,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,0,-5,2017-02-05 00:00:00,LAC,HOME
4,"FEB 01, 2017 - BOS vs. TOR",W,6,2,1,3,33.3,0,1,0.0,0,0,0.0,0,1,1,1,1,0,1,1,3,2017-02-01 00:00:00,TOR,HOME
5,"JAN 30, 2017 - BOS vs. DET",W,14,4,1,5,20.0,0,1,0.0,2,2,100.0,0,2,2,0,0,0,0,0,12,2017-01-30 00:00:00,DET,HOME
6,"JAN 28, 2017 - BOS @ MIL",W,13,5,2,7,28.6,1,3,33.3,0,0,0.0,0,1,1,0,0,1,0,2,-5,2017-01-28 00:00:00,MIL,AWAY
7,"JAN 27, 2017 - BOS vs. ORL",W,15,2,1,5,20.0,0,1,0.0,0,0,0.0,1,2,3,1,0,0,0,2,-2,2017-01-27 00:00:00,ORL,HOME
8,"JAN 25, 2017 - BOS vs. HOU",W,16,7,3,5,60.0,1,3,33.3,0,0,0.0,0,4,4,0,0,0,1,3,-3,2017-01-25 00:00:00,HOU,HOME
9,"JAN 18, 2017 - BOS vs. NYK",L,5,0,0,3,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,1,-6,2017-01-18 00:00:00,NYK,HOME
10,"JAN 16, 2017 - BOS vs. CHA",W,4,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,-2,2017-01-16 00:00:00,CHA,HOME
11,"JAN 13, 2017 - BOS @ ATL",W,8,3,1,6,16.7,1,4,25.0,0,0,0.0,0,1,1,0,0,0,0,0,-7,2017-01-13 00:00:00,ATL,AWAY
12,"JAN 11, 2017 - BOS vs. WAS",W,14,5,2,6,33.3,1,4,25.0,0,1,0.0,1,2,3,1,1,0,0,0,9,2017-01-11 00:00:00,WAS,HOME
13,"JAN 10, 2017 - BOS @ TOR",L,24,14,6,12,50.0,0,3,0.0,2,2,100.0,0,5,5,0,0,0,2,2,4,2017-01-10 00:00:00,TOR,AWAY
14,"JAN 07, 2017 - BOS vs. NOP",W,16,15,3,7,42.9,2,3,66.7,7,7,100.0,0,3,3,0,0,0,0,3,-5,2017-01-07 00:00:00,NOP,HOME
