DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,4.2,9.5,44.1,100%,44.2,-0.1
3 Pointers,1.4,3.7,38.1,39.2%,36.1,1.9
2 Pointers,2.8,5.8,48.0,60.8%,48.1,0.0
Less Than 6 Ft,1.2,1.8,65.3,18.9%,60.1,5.2
Less Than 10 Ft,1.6,2.9,55.2,30.6%,53.9,1.3
Greater Than 15 Ft,2.2,5.5,39.5,57.9%,37.7,1.8
