BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,28,28.0,12.9,4.8,10.3,46.7,1.4,3.6,39.2,1.9,2.4,76.5,0.8,2.2,3.0,2.7,1.3,1.1,0.2,1.7,0,0,0.9
Home,17,27.9,13.6,5.0,10.0,50.0,1.6,3.6,45.9,1.9,2.5,76.7,0.6,1.9,2.5,2.9,1.4,0.9,0.2,1.5,0,0,4.4
Road,11,28.1,11.7,4.5,10.6,41.9,1.1,3.7,29.3,1.7,2.3,76.0,1.1,2.6,3.7,2.5,1.1,1.5,0.1,2.1,0,0,-4.6
Wins,13,28.4,13.8,5.0,10.5,47.8,1.7,3.8,44.0,2.2,2.7,80.0,0.5,2.8,3.2,2.4,1.1,1.1,0.3,2.3,0,0,11.2
Losses,15,27.7,12.0,4.6,10.1,45.7,1.2,3.5,34.6,1.6,2.2,72.7,1.1,1.7,2.8,3.0,1.4,1.2,0.1,1.2,0,0,-8.1
November,5,22.7,10.8,4.2,9.2,45.7,0.8,2.6,30.8,1.6,2.4,66.7,0.6,2.6,3.2,2.4,1.2,0.4,0.2,2.0,0,0,-5.4
December,8,29.7,14.6,5.3,10.5,50.0,1.6,3.9,41.9,2.5,3.4,74.1,0.8,2.3,3.0,2.9,1.1,1.0,0.3,1.9,0,0,4.4
January,10,28.4,12.2,4.7,10.5,44.8,1.4,3.6,38.9,1.4,1.8,77.8,1.0,2.0,3.0,3.1,1.2,1.3,0.2,1.6,0,0,2.9
February,5,29.6,13.4,4.8,10.4,46.2,1.8,4.4,40.9,2.0,2.2,90.9,0.6,2.2,2.8,2.0,1.6,1.8,0.0,1.4,0,0,-2.6
Pre All-Star,28,28.0,12.9,4.8,10.3,46.7,1.4,3.6,39.2,1.9,2.4,76.5,0.8,2.2,3.0,2.7,1.3,1.1,0.2,1.7,0,0,0.9
Starters,27,28.5,13.2,4.9,10.4,47.2,1.5,3.7,39.6,1.9,2.4,77.3,0.8,2.2,3.0,2.8,1.3,1.2,0.2,1.8,0,0,0.9
Bench,1,15.6,3.0,1.0,5.0,20.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0
0 Days Rest,5,24.3,10.0,4.0,8.0,50.0,1.4,2.2,63.6,0.6,0.6,100,0.6,2.0,2.6,1.8,0.6,1.2,0.2,1.0,0,0,-10.6
1 Days Rest,14,29.9,14.4,5.2,11.6,45.1,1.6,4.8,34.3,2.3,3.1,72.7,0.6,2.2,2.9,2.8,1.8,1.1,0.1,1.9,0,0,3.4
2 Days Rest,4,31.0,12.5,4.5,11.0,40.9,1.0,3.5,28.6,2.5,3.3,76.9,1.8,1.8,3.5,3.0,1.0,1.8,0.3,2.3,0,0,-4.3
3 Days Rest,1,2.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5 Days Rest,1,35.2,22.0,9.0,13.0,69.2,2.0,4.0,50.0,2.0,2.0,100,2.0,3.0,5.0,3.0,2.0,1.0,0.0,1.0,0,0,7.0
6+ Days Rest,3,27.1,12.3,4.7,9.0,51.9,1.3,2.0,66.7,1.7,2.0,83.3,0.3,3.7,4.0,4.3,0.3,1.0,0.3,2.0,0,0,13.0
