BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,52,34.8,21.1,7.5,17.8,42.0,1.8,5.1,36.1,4.3,5.2,82.9,0.6,2.2,2.8,3.2,2.9,0.9,0.3,3.2,0,0,-3.2
Home,25,36.0,21.0,7.4,17.8,41.6,1.9,5.1,37.5,4.2,5.3,79.7,0.7,2.4,3.2,3.6,2.9,0.8,0.3,3.0,0,0,0.0
Road,27,33.6,21.1,7.5,17.7,42.5,1.8,5.1,34.8,4.3,5.0,86.0,0.5,2.0,2.5,2.9,2.9,1.0,0.3,3.4,0,0,-6.2
Wins,16,35.4,21.1,7.2,16.7,43.1,2.3,5.1,43.9,4.4,5.3,84.5,0.3,2.3,2.6,2.8,2.8,1.0,0.4,3.5,0,0,7.6
Losses,36,34.5,21.1,7.6,18.2,41.6,1.7,5.1,32.6,4.2,5.1,82.2,0.7,2.2,2.9,3.4,2.9,0.9,0.2,3.1,0,0,-8.0
October,3,32.2,15.3,6.3,16.3,38.8,1.0,5.0,20.0,1.7,3.3,50.0,0.7,2.0,2.7,2.0,2.3,0.0,0.3,2.7,0,0,-5.3
November,15,33.6,19.9,7.2,17.1,42.0,1.8,4.9,37.0,3.7,4.3,84.6,0.3,2.3,2.6,2.7,2.4,1.1,0.3,3.0,0,0,-3.7
December,15,32.9,18.5,6.7,17.3,39.0,1.5,5.1,30.3,3.5,4.1,85.5,0.7,2.7,3.3,4.0,2.7,1.0,0.1,3.3,0,0,-4.1
January,14,37.9,25.4,8.7,18.8,46.4,2.3,5.1,44.4,5.6,6.8,83.2,0.8,1.9,2.6,3.0,3.9,0.9,0.2,3.3,0,0,1.0
February,5,36.4,23.6,7.6,19.0,40.0,2.2,6.0,36.7,6.2,7.4,83.8,0.6,1.8,2.4,4.0,2.6,0.6,0.6,3.8,0,0,-9.6
Pre All-Star,52,34.8,21.1,7.5,17.8,42.0,1.8,5.1,36.1,4.3,5.2,82.9,0.6,2.2,2.8,3.2,2.9,0.9,0.3,3.2,0,0,-3.2
Starters,52,34.8,21.1,7.5,17.8,42.0,1.8,5.1,36.1,4.3,5.2,82.9,0.6,2.2,2.8,3.2,2.9,0.9,0.3,3.2,0,0,-3.2
0 Days Rest,8,32.8,18.8,5.9,15.5,37.9,2.3,5.5,40.9,4.8,5.5,86.4,0.6,2.5,3.1,3.4,3.4,1.3,0.4,3.0,0,0,-1.5
1 Days Rest,33,35.6,21.8,7.7,18.7,41.1,1.9,5.4,35.6,4.5,5.2,86.5,0.5,2.1,2.6,3.1,2.8,0.8,0.3,3.2,0,0,-2.3
2 Days Rest,9,34.3,18.9,7.2,16.6,43.6,1.0,3.9,25.7,3.4,4.8,72.1,0.9,2.6,3.4,3.7,2.2,1.0,0.0,3.0,0,0,-8.0
3 Days Rest,1,37.2,39.0,14.0,20.0,70.0,6.0,7.0,85.7,5.0,7.0,71.4,0.0,1.0,1.0,3.0,7.0,1.0,0.0,4.0,0,0,-3.0
4 Days Rest,1,24.6,18.0,8.0,12.0,66.7,0.0,3.0,0.0,2.0,5.0,40.0,0.0,2.0,2.0,3.0,4.0,0.0,0.0,5.0,0,0,-5.0
