DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,1.8,4.2,43.4,100%,45.2,-1.8
3 Pointers,0.7,1.8,37.8,42.5%,36.3,1.5
2 Pointers,1.2,2.4,47.5,57.5%,50.0,-2.5
Less Than 6 Ft,0.5,0.8,60.0,18.9%,61.1,-1.1
Less Than 10 Ft,0.7,1.2,60.0,28.3%,56.4,3.6
Greater Than 15 Ft,1.1,2.8,38.0,67.0%,36.6,1.4
