BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,8,4.0,1.3,0.6,1.4,45.5,0.0,0.0,0.0,0.0,0.1,0.0,0.5,1.3,1.8,0.1,0.0,0.1,0.1,0.1,0,0,-1.1
Home,5,4.2,2.0,1.0,1.4,71.4,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.6,1.8,0.0,0.0,0.2,0.2,0.2,0,0,-1.4
Road,3,3.6,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,1.7,0.3,0.0,0.0,0.0,0.0,0,0,-0.7
Wins,3,2.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.3,1.7,0.0,0.0,0.3,0.3,0.3,0,0,-4.0
Losses,5,5.0,2.0,1.0,1.8,55.6,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.2,1.8,0.2,0.0,0.0,0.0,0.0,0,0,0.6
October,1,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0,0,2.0
November,1,3.2,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0
December,6,3.4,1.3,0.7,1.5,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.3,1.7,0.0,0.0,0.2,0.2,0.2,0,0,-1.7
Pre All-Star,8,4.0,1.3,0.6,1.4,45.5,0.0,0.0,0.0,0.0,0.1,0.0,0.5,1.3,1.8,0.1,0.0,0.1,0.1,0.1,0,0,-1.1
Bench,8,4.0,1.3,0.6,1.4,45.5,0.0,0.0,0.0,0.0,0.1,0.0,0.5,1.3,1.8,0.1,0.0,0.1,0.1,0.1,0,0,-1.1
0 Days Rest,2,4.7,1.0,0.5,1.5,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0,0,-3.5
1 Days Rest,1,5.8,6.0,3.0,3.0,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,9.0
2 Days Rest,2,2.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,2.0,0.0,0.0,0.0,0.5,0.0,0,0,-6.0
3 Days Rest,1,1.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
6+ Days Rest,2,5.6,1.0,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0,0,0.5
