DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,3.3,7.0,46.6,100%,44.4,2.3
3 Pointers,0.9,2.6,33.8,37.3%,36.0,-2.2
2 Pointers,2.4,4.4,54.3,62.7%,48.9,5.3
Less Than 6 Ft,1.1,1.6,74.4,22.0%,60.7,13.7
Less Than 10 Ft,1.6,2.3,66.7,33.0%,55.4,11.3
Greater Than 15 Ft,1.6,4.1,38.0,57.9%,37.6,0.4
