BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,33,7.6,2.0,0.7,1.9,37.5,0.5,1.5,35.3,0.0,0.0,0.0,0.2,0.5,0.7,0.5,0.2,0.3,0.0,0.8,0,0,-1.3
Home,16,7.8,2.3,0.8,2.1,39.4,0.7,1.7,40.7,0.0,0.0,0.0,0.3,0.5,0.8,0.3,0.2,0.4,0.0,0.9,0,0,-0.7
Road,17,7.5,1.7,0.6,1.8,35.5,0.4,1.4,29.2,0.0,0.0,0.0,0.1,0.6,0.6,0.6,0.3,0.2,0.1,0.6,0,0,-1.9
Wins,10,7.3,1.4,0.5,1.8,27.8,0.4,1.4,28.6,0.0,0.0,0.0,0.3,0.4,0.7,0.6,0.1,0.3,0.0,0.4,0,0,-0.2
Losses,23,7.7,2.3,0.8,2.0,41.3,0.6,1.6,37.8,0.0,0.0,0.0,0.1,0.6,0.7,0.4,0.3,0.3,0.0,1.0,0,0,-1.8
November,10,9.4,1.7,0.6,1.7,35.3,0.5,1.4,35.7,0.0,0.0,0.0,0.3,0.6,0.9,0.2,0.5,0.5,0.0,0.6,0,0,-0.1
December,11,6.7,2.2,0.8,2.5,33.3,0.5,1.8,30.0,0.0,0.0,0.0,0.2,0.5,0.7,0.5,0.2,0.3,0.0,1.1,0,0,-1.1
January,10,7.0,2.5,0.9,1.7,52.9,0.7,1.4,50.0,0.0,0.0,0.0,0.0,0.5,0.5,0.6,0.1,0.2,0.1,0.4,0,0,-0.6
February,2,6.7,0.0,0.0,1.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,2.0,0,0,-12.0
Pre All-Star,33,7.6,2.0,0.7,1.9,37.5,0.5,1.5,35.3,0.0,0.0,0.0,0.2,0.5,0.7,0.5,0.2,0.3,0.0,0.8,0,0,-1.3
Bench,33,7.6,2.0,0.7,1.9,37.5,0.5,1.5,35.3,0.0,0.0,0.0,0.2,0.5,0.7,0.5,0.2,0.3,0.0,0.8,0,0,-1.3
0 Days Rest,5,8.6,1.8,0.6,1.4,42.9,0.6,1.0,60.0,0.0,0.0,0.0,0.2,0.8,1.0,0.4,0.4,0.4,0.0,1.6,0,0,-4.4
1 Days Rest,13,8.4,3.1,1.2,2.7,42.9,0.8,2.2,35.7,0.0,0.0,0.0,0.2,0.6,0.8,0.5,0.3,0.2,0.0,0.5,0,0,2.7
2 Days Rest,6,10.3,2.3,0.8,2.3,35.7,0.7,2.0,33.3,0.0,0.0,0.0,0.2,0.2,0.3,1.0,0.0,0.7,0.2,1.2,0,0,-4.5
3 Days Rest,3,4.0,1.0,0.3,0.7,50.0,0.3,0.7,50.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.0,0.3,0,0,-1.3
4 Days Rest,2,5.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5,0,0,-8.0
5 Days Rest,1,1.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-5.0
6+ Days Rest,3,4.1,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3,0.3,0.3,0.0,0.3,0,0,-1.3
