BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,3,5.5,1.3,0.3,1.0,33.3,0.0,0.7,0.0,0.7,0.7,100,0.0,2.0,2.0,0.3,0.0,0.0,0.7,0.0,0,0,2.3
Home,1,3.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,-3.0
Road,2,6.6,2.0,0.5,1.0,50.0,0.0,0.5,0.0,1.0,1.0,100,0.0,2.0,2.0,0.5,0.0,0.0,1.0,0.0,0,0,5.0
Wins,1,3.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,-3.0
Losses,2,6.6,2.0,0.5,1.0,50.0,0.0,0.5,0.0,1.0,1.0,100,0.0,2.0,2.0,0.5,0.0,0.0,1.0,0.0,0,0,5.0
November,1,3.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,-3.0
January,1,6.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0,0,2.0
February,1,6.7,4.0,1.0,1.0,100,0.0,0.0,0.0,2.0,2.0,100,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,8.0
Pre All-Star,3,5.5,1.3,0.3,1.0,33.3,0.0,0.7,0.0,0.7,0.7,100,0.0,2.0,2.0,0.3,0.0,0.0,0.7,0.0,0,0,2.3
Bench,3,5.5,1.3,0.3,1.0,33.3,0.0,0.7,0.0,0.7,0.7,100,0.0,2.0,2.0,0.3,0.0,0.0,0.7,0.0,0,0,2.3
0 Days Rest,1,6.7,4.0,1.0,1.0,100,0.0,0.0,0.0,2.0,2.0,100,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,8.0
6+ Days Rest,2,4.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.5,0.0,0.0,0.5,0.0,0,0,-0.5
