BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,27,8.5,2.6,1.1,2.8,39.5,0.1,0.6,18.8,0.3,0.4,58.3,0.4,0.9,1.3,0.3,0.4,0.4,0.2,1.4,0,0,-2.4
Home,18,6.6,1.7,0.7,2.0,36.1,0.0,0.3,0.0,0.2,0.4,50.0,0.2,0.6,0.8,0.2,0.3,0.4,0.1,1.3,0,0,-1.0
Road,9,12.1,4.4,1.9,4.4,42.5,0.3,1.2,27.3,0.3,0.4,75.0,0.8,1.4,2.2,0.4,0.6,0.4,0.6,1.6,0,0,-5.1
Wins,17,6.9,1.4,0.6,2.1,28.6,0.0,0.3,0.0,0.2,0.4,57.1,0.2,0.5,0.7,0.3,0.3,0.4,0.2,1.2,0,0,-1.4
Losses,10,11.2,4.6,2.0,4.1,48.8,0.3,1.1,27.3,0.3,0.5,60.0,0.7,1.5,2.2,0.2,0.6,0.5,0.2,1.6,0,0,-4.0
October,2,21.8,8.5,3.5,7.5,46.7,0.5,2.5,20.0,1.0,1.5,66.7,1.5,3.5,5.0,0.0,1.0,1.5,0.5,2.5,0,0,-9.0
November,10,8.3,3.1,1.4,3.3,42.4,0.0,0.4,0.0,0.3,0.6,50.0,0.3,0.7,1.0,0.2,0.3,0.3,0.3,1.6,0,0,-2.5
December,11,7.3,1.4,0.5,1.7,31.6,0.2,0.5,33.3,0.1,0.1,100,0.3,0.6,0.9,0.5,0.5,0.3,0.1,0.9,0,0,-1.5
January,4,5.6,1.8,0.8,2.3,33.3,0.0,0.3,0.0,0.3,0.5,50.0,0.5,0.5,1.0,0.0,0.3,0.5,0.3,1.5,0,0,-1.3
Pre All-Star,27,8.5,2.6,1.1,2.8,39.5,0.1,0.6,18.8,0.3,0.4,58.3,0.4,0.9,1.3,0.3,0.4,0.4,0.2,1.4,0,0,-2.4
Bench,27,8.5,2.6,1.1,2.8,39.5,0.1,0.6,18.8,0.3,0.4,58.3,0.4,0.9,1.3,0.3,0.4,0.4,0.2,1.4,0,0,-2.4
0 Days Rest,5,7.5,4.2,1.8,3.8,47.4,0.4,1.0,40.0,0.2,0.2,100,0.6,1.0,1.6,0.2,0.8,0.2,0.2,1.2,0,0,-1.0
1 Days Rest,8,6.9,1.4,0.5,1.6,30.8,0.0,0.1,0.0,0.4,0.6,60.0,0.0,0.4,0.4,0.3,0.5,0.4,0.0,1.4,0,0,-0.9
2 Days Rest,2,17.0,6.0,3.0,6.5,46.2,0.0,1.5,0.0,0.0,1.0,0.0,0.5,1.5,2.0,0.0,0.5,1.0,0.0,2.5,0,0,-6.0
3 Days Rest,4,5.0,0.3,0.0,0.8,0.0,0.0,0.3,0.0,0.3,0.5,50.0,0.5,1.3,1.8,0.5,0.0,0.3,0.3,0.3,0,0,-1.0
4 Days Rest,1,6.8,2.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0,0,0.0
5 Days Rest,2,17.4,7.5,3.0,6.5,46.2,0.5,1.5,33.3,1.0,1.0,100,1.0,3.0,4.0,0.5,0.5,0.5,1.5,1.5,0,0,-7.0
6+ Days Rest,5,8.0,1.6,0.8,2.4,33.3,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.2,0.2,0.2,0.2,1.8,0,0,-4.4
