,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - ATL @ SAC",L,33,12,5,11,45.5,1,4,25.0,1,2,50.0,0,6,6,2,1,3,1,1,1,2017-02-10 00:00:00,SAC,AWAY
1,"FEB 08, 2017 - ATL vs. DEN",W,21,14,4,8,50.0,3,4,75.0,3,4,75.0,1,1,2,2,2,1,4,4,9,2017-02-08 00:00:00,DEN,HOME
2,"FEB 06, 2017 - ATL vs. UTA",L,29,8,2,8,25.0,1,3,33.3,3,4,75.0,0,1,1,1,3,0,1,0,-3,2017-02-06 00:00:00,UTA,HOME
3,"FEB 04, 2017 - ATL vs. ORL",W,27,8,4,6,66.7,0,2,0.0,0,0,0.0,1,2,3,3,2,0,2,1,21,2017-02-04 00:00:00,ORL,HOME
4,"FEB 02, 2017 - ATL @ HOU",W,31,7,3,7,42.9,1,3,33.3,0,0,0.0,0,3,3,6,2,0,2,0,9,2017-02-02 00:00:00,HOU,AWAY
5,"FEB 01, 2017 - ATL @ MIA",L,23,14,6,11,54.5,1,3,33.3,1,1,100.0,0,0,0,1,2,1,2,0,-11,2017-02-01 00:00:00,MIA,AWAY
6,"JAN 29, 2017 - ATL vs. NYK",W,50,24,9,15,60.0,4,5,80.0,2,2,100.0,2,8,10,0,0,0,1,2,4,2017-01-29 00:00:00,NYK,HOME
7,"JAN 27, 2017 - ATL vs. WAS",L,21,15,6,14,42.9,2,4,50.0,1,1,100.0,0,0,0,1,1,1,2,1,-21,2017-01-27 00:00:00,WAS,HOME
8,"JAN 25, 2017 - ATL @ CHI",W,33,16,7,14,50.0,2,4,50.0,0,0,0.0,1,5,6,7,1,3,1,3,6,2017-01-25 00:00:00,CHI,AWAY
9,"JAN 23, 2017 - ATL vs. LAC",L,33,25,9,21,42.9,3,9,33.3,4,5,80.0,1,2,3,2,2,0,2,3,3,2017-01-23 00:00:00,LAC,HOME
10,"JAN 21, 2017 - ATL vs. PHI",W,24,16,7,12,58.3,2,4,50.0,0,0,0.0,0,2,2,2,1,0,2,3,4,2017-01-21 00:00:00,PHI,HOME
11,"JAN 20, 2017 - ATL vs. CHI",W,19,2,1,2,50.0,0,1,0.0,0,0,0.0,0,2,2,3,1,0,3,2,9,2017-01-20 00:00:00,CHI,HOME
12,"JAN 18, 2017 - ATL @ DET",L,21,10,4,10,40.0,1,3,33.3,1,2,50.0,0,2,2,1,0,1,2,1,-12,2017-01-18 00:00:00,DET,AWAY
13,"JAN 16, 2017 - ATL @ NYK",W,32,16,5,13,38.5,2,8,25.0,4,4,100.0,1,5,6,5,1,0,1,1,2,2017-01-16 00:00:00,NYK,AWAY
