BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,5,12.7,5.0,1.4,4.0,35.0,1.0,2.0,50.0,1.2,1.4,85.7,0.4,0.8,1.2,0.8,0.0,0.6,0.0,0.4,0,0,-1.4
Home,1,8.6,5.0,1.0,3.0,33.3,1.0,2.0,50.0,2.0,2.0,100,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,-2.0
Road,4,13.7,5.0,1.5,4.3,35.3,1.0,2.0,50.0,1.0,1.3,80.0,0.5,1.0,1.5,0.8,0.0,0.5,0.0,0.3,0,0,-1.3
Wins,1,20.3,17.0,5.0,8.0,62.5,4.0,5.0,80.0,3.0,3.0,100,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0,0,-3.0
Losses,4,10.8,2.0,0.5,3.0,16.7,0.3,1.3,20.0,0.8,1.0,75.0,0.3,0.5,0.8,0.8,0.0,0.8,0.0,0.5,0,0,-1.0
December,5,12.7,5.0,1.4,4.0,35.0,1.0,2.0,50.0,1.2,1.4,85.7,0.4,0.8,1.2,0.8,0.0,0.6,0.0,0.4,0,0,-1.4
Pre All-Star,5,12.7,5.0,1.4,4.0,35.0,1.0,2.0,50.0,1.2,1.4,85.7,0.4,0.8,1.2,0.8,0.0,0.6,0.0,0.4,0,0,-1.4
Bench,5,12.7,5.0,1.4,4.0,35.0,1.0,2.0,50.0,1.2,1.4,85.7,0.4,0.8,1.2,0.8,0.0,0.6,0.0,0.4,0,0,-1.4
0 Days Rest,1,20.3,17.0,5.0,8.0,62.5,4.0,5.0,80.0,3.0,3.0,100,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0,0,-3.0
1 Days Rest,2,7.5,2.5,0.5,2.0,25.0,0.5,1.0,50.0,1.0,1.0,100,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0,0,1.5
2 Days Rest,1,11.9,1.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,2.0,50.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0,0,-6.0
3 Days Rest,1,16.2,2.0,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0
