DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,3.8,8.4,45.7,100%,47.9,-2.2
3 Pointers,0.7,1.6,40.6,19.1%,35.1,5.5
2 Pointers,3.2,6.8,46.9,80.9%,51.7,-4.8
Less Than 6 Ft,1.8,3.2,56.6,37.7%,61.9,-5.3
Less Than 10 Ft,2.4,4.6,52.8,55.1%,57.3,-4.5
Greater Than 15 Ft,1.3,3.2,40.1,38.0%,37.8,2.4
