,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"DEC 23, 2016 - SAS @ POR",W,2,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,1,0,-1,2016-12-23 00:00:00,POR,AWAY
1,"DEC 18, 2016 - SAS vs. NOP",W,4,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,0,-3,2016-12-18 00:00:00,NOP,HOME
2,"DEC 15, 2016 - SAS @ PHX",W,3,4,1,1,100.0,0,0,0.0,2,2,100.0,0,0,0,1,0,0,0,0,-2,2016-12-15 00:00:00,PHX,AWAY
3,"DEC 14, 2016 - SAS vs. BOS",W,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,-2,2016-12-14 00:00:00,BOS,HOME
4,"DEC 10, 2016 - SAS vs. BKN",W,12,3,1,4,25.0,1,2,50.0,0,0,0.0,0,0,0,4,0,1,1,0,-4,2016-12-10 00:00:00,BKN,HOME
5,"DEC 06, 2016 - SAS @ MIN",W,21,10,4,5,80.0,2,3,66.7,0,0,0.0,0,0,0,2,0,0,3,4,-15,2016-12-06 00:00:00,MIN,AWAY
6,"DEC 05, 2016 - SAS @ MIL",W,9,3,1,3,33.3,1,2,50.0,0,0,0.0,0,0,0,5,0,0,1,2,9,2016-12-05 00:00:00,MIL,AWAY
7,"DEC 02, 2016 - SAS vs. WAS",W,20,7,2,5,40.0,1,3,33.3,2,2,100.0,0,1,1,3,2,0,2,3,-9,2016-12-02 00:00:00,WAS,HOME
8,"NOV 30, 2016 - SAS @ DAL",W,19,7,3,6,50.0,1,3,33.3,0,0,0.0,0,1,1,0,0,0,1,2,-5,2016-11-30 00:00:00,DAL,AWAY
9,"NOV 26, 2016 - SAS @ WAS",W,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-3,2016-11-26 00:00:00,WAS,AWAY
10,"NOV 18, 2016 - SAS @ LAL",W,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2016-11-18 00:00:00,LAL,AWAY
11,"NOV 09, 2016 - SAS vs. HOU",L,14,5,2,5,40.0,1,2,50.0,0,0,0.0,0,0,0,0,1,0,1,0,-7,2016-11-09 00:00:00,HOU,HOME
12,"NOV 05, 2016 - SAS vs. LAC",L,22,11,4,5,80.0,3,4,75.0,0,0,0.0,1,1,2,5,0,0,2,1,-7,2016-11-05 00:00:00,LAC,HOME
13,"NOV 04, 2016 - SAS @ UTA",W,18,2,0,6,0.0,0,4,0.0,2,2,100.0,0,1,1,1,0,0,3,3,-3,2016-11-04 00:00:00,UTA,AWAY
14,"NOV 01, 2016 - SAS vs. UTA",L,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-3,2016-11-01 00:00:00,UTA,HOME
15,"OCT 30, 2016 - SAS @ MIA",W,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,-2,2016-10-30 00:00:00,MIA,AWAY
16,"OCT 29, 2016 - SAS vs. NOP",W,22,7,2,5,40.0,0,3,0.0,3,3,100.0,0,4,4,4,0,0,1,2,7,2016-10-29 00:00:00,NOP,HOME
17,"OCT 25, 2016 - SAS @ GSW",W,4,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,1,1,6,2016-10-25 00:00:00,GSW,AWAY
