,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - PHX @ HOU",L,28,13,5,13,38.5,1,4,25.0,2,2,100.0,2,0,2,6,1,0,1,1,6,2017-02-11 00:00:00,HOU,AWAY
1,"FEB 10, 2017 - PHX vs. CHI",W,2,2,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,0,0,2017-02-10 00:00:00,CHI,HOME
2,"FEB 08, 2017 - PHX @ MEM",L,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-5,2017-02-08 00:00:00,MEM,AWAY
3,"FEB 04, 2017 - PHX vs. MIL",L,3,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,2017-02-04 00:00:00,MIL,HOME
4,"JAN 30, 2017 - PHX vs. MEM",L,15,5,2,5,40.0,1,2,50.0,0,0,0.0,1,1,2,2,0,0,2,2,-3,2017-01-30 00:00:00,MEM,HOME
5,"JAN 24, 2017 - PHX vs. MIN",L,6,3,1,3,33.3,1,1,100.0,0,0,0.0,0,1,1,0,0,0,1,1,-5,2017-01-24 00:00:00,MIN,HOME
6,"JAN 22, 2017 - PHX @ TOR",W,6,4,2,4,50.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,-11,2017-01-22 00:00:00,TOR,AWAY
7,"JAN 21, 2017 - PHX @ NYK",W,5,0,0,2,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,1,0,6,2017-01-21 00:00:00,NYK,AWAY
8,"JAN 19, 2017 - PHX @ CLE",L,10,2,1,3,33.3,0,1,0.0,0,0,0.0,0,1,1,0,1,0,2,1,-6,2017-01-19 00:00:00,CLE,AWAY
9,"JAN 16, 2017 - PHX vs. UTA",L,11,0,0,4,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,0,-2,2017-01-16 00:00:00,UTA,HOME
10,"JAN 14, 2017 - PHX vs. SAS",W,14,8,4,6,66.7,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,2,2,2017-01-14 00:00:00,SAS,HOME
11,"JAN 12, 2017 - PHX vs. DAL",L,6,0,0,3,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,1,4,2017-01-12 00:00:00,DAL,HOME
12,"JAN 03, 2017 - PHX vs. MIA",W,13,2,1,4,25.0,0,0,0.0,0,0,0.0,1,0,1,1,1,0,0,2,-2,2017-01-03 00:00:00,MIA,HOME
13,"JAN 02, 2017 - PHX @ LAC",L,7,0,0,3,0.0,0,0,0.0,0,0,0.0,1,0,1,1,0,0,0,1,-5,2017-01-02 00:00:00,LAC,AWAY
14,"DEC 31, 2016 - PHX @ UTA",L,10,6,3,7,42.9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,5,2016-12-31 00:00:00,UTA,AWAY
