DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,4.5,10.6,42.2,100%,46.1,-3.9
3 Pointers,1.3,4.2,32.2,39.0%,36.3,-4.2
2 Pointers,3.1,6.5,48.6,61.0%,51.2,-2.7
Less Than 6 Ft,1.6,2.9,56.9,26.9%,62.6,-5.6
Less Than 10 Ft,2.2,4.0,55.2,37.6%,57.9,-2.7
Greater Than 15 Ft,2.0,5.8,34.1,54.1%,37.4,-3.4
