,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - LAL @ MIL",W,28,11,1,3,33.3,0,0,0.0,9,10,90.0,2,3,5,3,1,0,0,2,-4,2017-02-10 00:00:00,MIL,AWAY
1,"FEB 08, 2017 - LAL @ DET",L,19,6,3,5,60.0,0,0,0.0,0,0,0.0,1,6,7,0,0,0,3,1,-13,2017-02-08 00:00:00,DET,AWAY
2,"FEB 06, 2017 - LAL @ NYK",W,31,10,4,9,44.4,0,0,0.0,2,2,100.0,4,6,10,2,3,0,1,5,8,2017-02-06 00:00:00,NYK,AWAY
3,"FEB 03, 2017 - LAL @ BOS",L,32,18,7,13,53.8,0,0,0.0,4,6,66.7,5,6,11,4,3,0,1,5,-9,2017-02-03 00:00:00,BOS,AWAY
4,"FEB 02, 2017 - LAL @ WAS",L,20,8,4,8,50.0,0,0,0.0,0,0,0.0,3,3,6,1,3,0,1,2,-1,2017-02-02 00:00:00,WAS,AWAY
5,"JAN 31, 2017 - LAL vs. DEN",W,18,2,1,3,33.3,0,0,0.0,0,0,0.0,0,0,0,0,0,2,1,0,-19,2017-01-31 00:00:00,DEN,HOME
6,"JAN 26, 2017 - LAL @ UTA",L,23,4,2,4,50.0,0,0,0.0,0,0,0.0,4,3,7,3,0,0,2,4,-5,2017-01-26 00:00:00,UTA,AWAY
7,"JAN 25, 2017 - LAL @ POR",L,16,2,1,4,25.0,0,0,0.0,0,0,0.0,3,2,5,1,0,3,0,0,-1,2017-01-25 00:00:00,POR,AWAY
8,"JAN 22, 2017 - LAL @ DAL",L,10,4,2,2,100.0,0,0,0.0,0,0,0.0,1,0,1,0,0,1,1,2,-13,2017-01-22 00:00:00,DAL,AWAY
9,"DEC 20, 2016 - LAL @ CHA",L,21,10,4,5,80.0,1,1,100.0,1,2,50.0,2,2,4,2,2,0,2,4,1,2016-12-20 00:00:00,CHA,AWAY
10,"DEC 17, 2016 - LAL @ CLE",L,27,2,1,3,33.3,0,0,0.0,0,0,0.0,1,4,5,3,0,1,0,4,-16,2016-12-17 00:00:00,CLE,AWAY
11,"DEC 16, 2016 - LAL @ PHI",W,34,4,2,3,66.7,0,0,0.0,0,0,0.0,4,7,11,1,1,3,3,4,-1,2016-12-16 00:00:00,PHI,AWAY
