DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,1.0,2.7,37.1,100%,45.8,-8.7
3 Pointers,0.1,0.5,16.7,17.1%,33.3,-16.6
2 Pointers,0.9,2.2,41.4,82.9%,49.8,-8.4
Less Than 6 Ft,0.6,1.2,50.0,45.7%,60.4,-10.4
Less Than 10 Ft,0.6,1.5,42.1,54.3%,55.9,-13.8
Greater Than 15 Ft,0.4,1.1,33.3,42.9%,37.1,-3.8
