BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,50,17.3,7.2,2.7,5.9,45.6,0.7,1.9,35.1,1.2,1.5,77.6,0.3,1.6,2.0,1.0,0.8,0.7,0.2,1.5,0,0,1.5
Home,26,15.2,7.5,2.7,5.5,49.0,0.7,1.8,37.5,1.4,1.7,86.0,0.2,1.5,1.7,0.9,0.7,0.7,0.2,1.3,0,0,2.3
Road,24,19.6,6.9,2.7,6.3,42.4,0.6,1.9,32.6,0.9,1.4,66.7,0.5,1.8,2.3,1.1,0.9,0.8,0.3,1.8,0,0,0.7
Wins,30,16.4,7.4,2.7,5.6,48.5,0.6,1.6,38.3,1.3,1.6,81.6,0.3,1.7,2.0,1.0,0.6,0.9,0.2,1.4,0,0,4.7
Losses,20,18.7,6.9,2.6,6.3,41.6,0.8,2.4,31.9,1.0,1.4,70.4,0.3,1.6,1.9,1.0,1.1,0.5,0.2,1.8,0,0,-3.3
October,2,2.3,1.0,0.5,1.5,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0,0,0.0
November,12,16.1,6.9,2.1,4.4,47.2,1.0,2.0,50.0,1.8,2.1,84.0,0.1,1.8,1.8,1.5,0.7,0.5,0.2,2.3,0,0,2.3
December,14,15.8,6.8,2.6,5.0,51.4,0.6,1.6,34.8,1.1,1.7,62.5,0.1,1.6,1.7,0.5,0.4,1.1,0.3,1.2,0,0,4.7
January,17,19.1,7.9,3.1,7.6,40.3,0.6,2.2,27.0,1.2,1.5,84.0,0.4,1.7,2.1,1.1,1.0,0.7,0.2,1.2,0,0,0.0
February,5,24.4,9.0,4.0,7.8,51.3,0.6,1.6,37.5,0.4,0.4,100,1.2,1.6,2.8,1.2,1.6,0.2,0.2,2.2,0,0,-3.6
Pre All-Star,50,17.3,7.2,2.7,5.9,45.6,0.7,1.9,35.1,1.2,1.5,77.6,0.3,1.6,2.0,1.0,0.8,0.7,0.2,1.5,0,0,1.5
Starters,14,31.9,14.7,5.8,12.0,48.2,1.5,3.8,39.6,1.6,2.1,76.7,0.8,3.1,3.9,1.9,1.5,1.0,0.4,2.4,0,0,3.8
Bench,36,11.6,4.3,1.5,3.5,42.1,0.3,1.1,29.3,1.0,1.3,78.3,0.1,1.1,1.2,0.6,0.5,0.6,0.2,1.2,0,0,0.6
0 Days Rest,10,22.2,10.6,3.8,7.9,48.1,1.4,2.9,48.3,1.6,2.0,80.0,0.4,2.6,3.0,1.2,1.2,1.1,0.2,2.5,0,0,3.1
1 Days Rest,28,17.3,7.1,2.7,6.0,44.4,0.4,1.6,26.1,1.3,1.6,80.0,0.4,1.7,2.1,1.0,0.7,0.6,0.2,1.3,0,0,1.1
2 Days Rest,9,16.0,5.4,2.1,4.4,47.5,0.8,1.9,41.2,0.4,0.9,50.0,0.1,0.8,0.9,0.8,0.7,0.6,0.2,1.4,0,0,1.6
4 Days Rest,2,2.3,1.0,0.5,1.5,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0,0,0.0
6+ Days Rest,1,11.3,5.0,1.0,3.0,33.3,0.0,0.0,0.0,3.0,3.0,100,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,0,0,-1.0
