DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,6.0,14.1,42.4,100%,47.5,-5.1
3 Pointers,1.1,3.6,29.7,25.3%,36.1,-6.4
2 Pointers,4.9,10.6,46.7,74.7%,51.6,-4.9
Less Than 6 Ft,3.0,5.3,57.1,37.7%,61.5,-4.4
Less Than 10 Ft,3.7,7.2,51.0,51.2%,56.8,-5.8
Greater Than 15 Ft,2.0,6.0,33.1,42.3%,38.1,-5.0
