,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 06, 2017 - MIA @ MIN",W,33,12,4,13,30.8,0,4,0.0,4,4,100.0,0,3,3,5,2,2,1,1,-5,2017-02-06 00:00:00,MIN,AWAY
1,"FEB 04, 2017 - MIA vs. PHI",W,26,21,7,10,70.0,5,6,83.3,2,2,100.0,0,1,1,7,2,1,3,0,30,2017-02-04 00:00:00,PHI,HOME
2,"FEB 01, 2017 - MIA vs. ATL",W,30,20,9,15,60.0,2,4,50.0,0,0,0.0,2,5,7,3,2,2,3,2,33,2017-02-01 00:00:00,ATL,HOME
3,"JAN 30, 2017 - MIA vs. BKN",W,36,19,7,18,38.9,3,6,50.0,2,4,50.0,0,5,5,9,0,1,1,0,10,2017-01-30 00:00:00,BKN,HOME
4,"JAN 28, 2017 - MIA vs. DET",W,34,17,7,18,38.9,1,9,11.1,2,4,50.0,1,2,3,7,0,0,4,2,-4,2017-01-28 00:00:00,DET,HOME
5,"JAN 27, 2017 - MIA @ CHI",W,34,19,6,18,33.3,3,5,60.0,4,5,80.0,0,5,5,1,1,0,1,2,7,2017-01-27 00:00:00,CHI,AWAY
6,"JAN 25, 2017 - MIA @ BKN",W,36,24,10,18,55.6,2,3,66.7,2,4,50.0,0,5,5,8,0,0,2,3,-1,2017-01-25 00:00:00,BKN,AWAY
7,"JAN 23, 2017 - MIA vs. GSW",W,33,33,13,20,65.0,6,8,75.0,1,1,100.0,1,4,5,4,1,0,3,1,5,2017-01-23 00:00:00,GSW,HOME
8,"JAN 21, 2017 - MIA vs. MIL",W,33,33,12,18,66.7,5,7,71.4,4,8,50.0,0,3,3,3,1,0,3,1,10,2017-01-21 00:00:00,MIL,HOME
9,"JAN 19, 2017 - MIA vs. DAL",W,32,12,5,12,41.7,1,2,50.0,1,2,50.0,0,3,3,3,0,0,3,2,16,2017-01-19 00:00:00,DAL,HOME
10,"JAN 17, 2017 - MIA vs. HOU",W,28,17,7,15,46.7,1,4,25.0,2,3,66.7,2,3,5,3,1,0,2,3,-5,2017-01-17 00:00:00,HOU,HOME
11,"JAN 13, 2017 - MIA @ MIL",L,31,13,5,17,29.4,2,6,33.3,1,1,100.0,0,2,2,6,0,0,1,2,-8,2017-01-13 00:00:00,MIL,AWAY
12,"JAN 10, 2017 - MIA @ GSW",L,38,8,4,17,23.5,0,5,0.0,0,0,0.0,0,3,3,8,2,0,1,4,2,2017-01-10 00:00:00,GSW,AWAY
13,"JAN 08, 2017 - MIA @ LAC",L,15,8,2,7,28.6,1,2,50.0,3,4,75.0,0,2,2,0,0,0,1,2,-6,2017-01-08 00:00:00,LAC,AWAY
14,"JAN 06, 2017 - MIA @ LAL",L,21,9,4,12,33.3,0,3,0.0,1,1,100.0,0,1,1,2,2,0,0,3,-15,2017-01-06 00:00:00,LAL,AWAY
