BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,52,34.3,20.8,7.6,16.1,47.4,1.5,3.6,40.4,4.1,4.9,84.2,0.8,5.3,6.1,4.1,2.1,1.0,1.4,2.4,6,1,1.8
Home,27,33.8,20.5,7.3,16.6,44.1,1.4,3.6,37.8,4.4,5.4,82.8,0.8,6.0,6.8,3.2,2.2,0.9,1.6,2.3,5,0,3.4
Road,25,34.8,21.2,8.0,15.6,51.2,1.6,3.6,43.3,3.7,4.3,86.1,0.8,4.5,5.3,5.1,2.0,1.0,1.2,2.5,1,1,0.2
Wins,32,33.7,20.8,7.6,15.7,48.6,1.7,3.6,47.4,3.9,4.7,82.8,0.7,5.5,6.3,3.9,2.4,1.0,1.4,2.3,4,1,8.0
Losses,20,35.2,20.8,7.7,16.8,45.5,1.1,3.7,29.7,4.4,5.1,86.3,0.9,4.9,5.8,4.6,1.7,0.9,1.5,2.6,2,0,-8.0
October,3,30.8,19.3,6.0,15.3,39.1,2.0,4.3,46.2,5.3,6.3,84.2,1.3,5.0,6.3,2.0,1.7,0.3,2.0,2.0,1,0,5.3
November,15,33.7,17.7,6.9,15.3,45.0,1.4,3.4,41.2,2.6,3.3,78.0,0.9,4.7,5.6,4.1,2.1,0.8,1.4,2.0,1,0,2.2
December,16,33.9,21.3,7.6,16.7,45.3,1.4,3.4,40.7,4.8,5.6,84.4,0.6,5.9,6.5,4.6,2.1,1.3,1.6,2.5,3,1,1.6
January,14,36.3,23.6,8.7,16.7,52.1,1.6,4.1,39.7,4.5,5.3,85.1,0.8,5.3,6.1,4.3,2.4,1.1,1.4,2.6,1,0,-1.1
February,4,33.5,22.3,8.3,15.5,53.2,1.0,3.0,33.3,4.8,5.0,95.0,0.8,5.3,6.0,3.8,2.0,0.5,0.8,3.0,0,0,9.0
Pre All-Star,52,34.3,20.8,7.6,16.1,47.4,1.5,3.6,40.4,4.1,4.9,84.2,0.8,5.3,6.1,4.1,2.1,1.0,1.4,2.4,6,1,1.8
Starters,52,34.3,20.8,7.6,16.1,47.4,1.5,3.6,40.4,4.1,4.9,84.2,0.8,5.3,6.1,4.1,2.1,1.0,1.4,2.4,6,1,1.8
0 Days Rest,10,35.0,24.2,8.7,15.8,55.1,2.1,3.9,53.8,4.7,6.0,78.3,0.5,5.1,5.6,4.1,2.4,1.1,2.0,2.7,2,0,2.9
1 Days Rest,31,34.1,20.4,7.7,16.7,46.2,1.4,3.5,39.1,3.5,4.1,85.9,0.8,5.3,6.1,4.1,2.2,1.0,1.2,2.4,3,1,2.1
2 Days Rest,7,34.4,16.1,5.3,13.9,38.1,0.3,2.7,10.5,5.3,6.1,86.0,1.0,5.3,6.3,4.9,1.4,1.0,1.3,1.9,0,0,-3.7
3 Days Rest,3,33.7,25.7,8.7,15.7,55.3,3.0,5.7,52.9,5.3,6.0,88.9,0.7,7.0,7.7,3.7,1.7,0.7,1.3,2.7,1,0,7.3
6+ Days Rest,1,32.5,18.0,7.0,17.0,41.2,1.0,3.0,33.3,3.0,4.0,75.0,1.0,2.0,3.0,2.0,4.0,0.0,4.0,2.0,0,0,4.0
