BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,48,26.1,11.7,4.4,9.2,48.2,1.2,3.4,36.0,1.7,2.4,69.8,0.9,4.0,4.9,3.3,2.2,0.9,1.0,2.6,2,0,-0.4
Home,25,26.1,10.9,4.3,8.8,48.4,1.0,3.2,31.3,1.3,2.0,67.3,0.6,4.6,5.2,3.2,2.0,0.8,0.8,2.3,0,0,2.1
Road,23,26.0,12.7,4.6,9.5,47.9,1.4,3.5,40.7,2.1,2.9,71.6,1.1,3.5,4.6,3.4,2.4,1.0,1.3,2.9,2,0,-3.1
Wins,23,27.5,12.7,5.0,9.9,50.4,1.1,3.1,36.1,1.5,2.3,66.0,1.0,4.4,5.3,4.1,2.2,1.0,1.2,2.4,0,0,5.5
Losses,25,24.7,10.9,3.9,8.5,45.8,1.3,3.6,36.0,1.8,2.5,73.0,0.8,3.7,4.5,2.6,2.2,0.8,0.9,2.8,2,0,-5.8
October,3,20.9,3.7,1.3,5.3,25.0,0.7,2.3,28.6,0.3,0.3,100,0.0,3.3,3.3,2.7,1.0,0.3,0.3,1.3,0,0,-6.0
November,15,25.6,10.7,3.7,7.9,47.5,1.1,3.3,34.7,2.1,2.7,78.0,0.9,3.9,4.9,1.7,1.9,0.9,1.3,2.7,0,0,0.1
December,12,23.3,13.3,5.4,9.9,54.6,1.3,3.3,37.5,1.2,2.4,48.3,1.2,4.3,5.4,3.4,2.3,0.6,0.6,2.4,1,0,-2.3
January,14,30.5,12.5,4.6,10.6,43.2,1.4,3.6,37.3,2.0,2.5,80.0,0.9,4.2,5.1,5.0,2.5,1.3,1.1,3.0,1,0,-0.5
February,4,24.5,14.3,5.8,9.8,59.0,1.3,3.5,35.7,1.5,2.5,60.0,0.3,3.8,4.0,3.8,2.8,1.3,1.5,2.0,0,0,8.3
Pre All-Star,48,26.1,11.7,4.4,9.2,48.2,1.2,3.4,36.0,1.7,2.4,69.8,0.9,4.0,4.9,3.3,2.2,0.9,1.0,2.6,2,0,-0.4
Bench,48,26.1,11.7,4.4,9.2,48.2,1.2,3.4,36.0,1.7,2.4,69.8,0.9,4.0,4.9,3.3,2.2,0.9,1.0,2.6,2,0,-0.4
0 Days Rest,6,26.8,16.3,6.5,11.5,56.5,1.7,3.7,45.5,1.7,2.0,83.3,1.2,4.7,5.8,3.2,2.3,1.0,1.2,3.0,1,0,4.2
1 Days Rest,32,26.1,10.7,4.0,8.8,45.4,1.2,3.4,34.9,1.5,2.3,62.7,0.8,4.0,4.8,3.1,2.2,0.9,1.0,2.4,0,0,-1.5
2 Days Rest,6,24.0,11.3,3.8,7.5,51.1,1.0,2.5,40.0,2.7,2.7,100,0.8,3.7,4.5,4.2,1.7,0.5,1.5,2.8,1,0,3.2
3 Days Rest,2,27.9,15.5,6.0,13.5,44.4,1.0,4.5,22.2,2.5,4.0,62.5,1.5,5.0,6.5,4.0,4.0,2.5,0.0,4.5,0,0,-10.0
4 Days Rest,1,25.2,11.0,4.0,8.0,50.0,2.0,4.0,50.0,1.0,1.0,100,0.0,2.0,2.0,6.0,1.0,0.0,0.0,1.0,0,0,0.0
6+ Days Rest,1,30.2,14.0,6.0,9.0,66.7,0.0,2.0,0.0,2.0,4.0,50.0,2.0,3.0,5.0,3.0,2.0,0.0,0.0,1.0,0,0,7.0
