DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,2.8,7.1,39.1,100%,45.1,-6.0
3 Pointers,1.2,3.1,37.4,43.9%,36.6,0.8
2 Pointers,1.6,4.0,40.4,56.1%,49.8,-9.3
Less Than 6 Ft,1.0,1.7,56.3,23.9%,61.8,-5.6
Less Than 10 Ft,1.1,2.4,47.4,34.0%,56.0,-8.7
Greater Than 15 Ft,1.4,4.1,35.1,57.9%,37.2,-2.1
