BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,48,26.2,10.0,4.3,8.3,51.9,0.3,1.1,28.3,1.1,1.8,64.7,2.1,6.5,8.7,2.3,1.8,1.3,0.5,2.2,15,0,-6.7
Home,27,26.8,10.7,4.7,9.1,51.6,0.3,1.1,23.3,1.0,1.9,54.9,2.5,6.8,9.3,2.3,1.8,1.4,0.5,2.6,10,0,-5.1
Road,21,25.5,9.2,3.8,7.2,52.3,0.4,1.1,34.8,1.3,1.6,79.4,1.7,6.2,7.9,2.1,1.9,1.1,0.4,1.8,5,0,-8.8
Wins,8,30.0,11.1,4.8,9.5,50.0,0.3,1.0,25.0,1.4,2.6,52.4,1.9,8.8,10.6,3.0,2.0,1.5,0.6,2.9,3,0,6.1
Losses,40,25.5,9.8,4.2,8.0,52.3,0.3,1.1,28.9,1.1,1.6,68.8,2.2,6.1,8.3,2.1,1.8,1.3,0.4,2.1,12,0,-9.3
October,4,25.3,9.3,3.8,7.8,48.4,0.0,1.8,0.0,1.8,2.0,87.5,1.5,8.5,10.0,2.0,0.8,2.0,0.5,1.5,2,0,0.5
November,13,28.3,10.8,4.7,8.5,55.5,0.4,0.9,41.7,1.1,1.5,73.7,2.1,5.8,7.8,2.5,1.6,2.2,0.6,2.6,5,0,-5.8
December,13,27.3,8.6,3.5,7.2,47.9,0.4,1.0,38.5,1.3,2.3,56.7,2.5,7.2,9.8,2.3,2.7,1.0,0.3,1.8,3,0,-6.9
January,13,24.6,10.2,4.5,8.2,54.2,0.3,1.2,25.0,1.0,1.5,68.4,1.8,5.9,7.7,1.8,1.5,0.7,0.5,2.4,2,0,-13.4
February,5,22.9,11.8,5.4,11.0,49.1,0.2,1.0,20.0,0.8,1.8,44.4,2.8,6.8,9.6,2.8,2.0,1.0,0.4,2.6,3,0,2.8
Pre All-Star,48,26.2,10.0,4.3,8.3,51.9,0.3,1.1,28.3,1.1,1.8,64.7,2.1,6.5,8.7,2.3,1.8,1.3,0.5,2.2,15,0,-6.7
Starters,43,26.6,9.8,4.2,8.0,52.3,0.3,1.1,29.2,1.2,1.8,67.1,2.1,6.5,8.6,2.2,1.8,1.3,0.5,2.2,12,0,-7.8
Bench,5,22.9,11.8,5.4,11.0,49.1,0.2,1.0,20.0,0.8,1.8,44.4,2.8,6.8,9.6,2.8,2.0,1.0,0.4,2.6,3,0,2.8
0 Days Rest,6,29.0,10.5,4.2,8.5,49.0,0.2,0.5,33.3,2.0,2.7,75.0,2.2,7.8,10.0,2.7,1.2,0.8,0.8,3.2,4,0,-4.3
1 Days Rest,29,25.7,9.4,4.1,8.2,49.6,0.3,1.2,26.5,1.0,1.6,61.7,2.1,6.2,8.3,2.2,2.0,1.4,0.4,2.2,8,0,-5.3
2 Days Rest,7,25.4,12.7,5.3,9.0,58.7,0.7,1.6,45.5,1.4,1.6,90.9,2.3,5.4,7.7,1.9,1.6,0.7,0.3,1.7,2,0,-17.3
3 Days Rest,5,27.5,9.6,4.4,8.0,55.0,0.0,0.8,0.0,0.8,2.2,36.4,2.4,8.6,11.0,1.8,2.0,1.6,0.8,2.2,1,0,-5.2
5 Days Rest,1,24.4,8.0,4.0,5.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,5.0,1.0,3.0,0.0,0.0,0,0,5.0
