DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,4.0,8.5,47.4,100%,45.0,2.4
3 Pointers,1.1,2.9,37.7,34.3%,35.6,2.1
2 Pointers,2.9,5.6,52.5,65.7%,49.5,3.0
Less Than 6 Ft,1.4,1.8,76.7,21.1%,61.1,15.6
Less Than 10 Ft,1.8,2.6,68.7,30.8%,56.4,12.3
Greater Than 15 Ft,1.8,5.0,37.1,58.2%,37.2,-0.2
