DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,6.4,13.8,46.3,100%,47.3,-1.0
3 Pointers,0.8,2.5,33.6,17.8%,35.7,-2.1
2 Pointers,5.6,11.3,49.1,82.2%,50.8,-1.7
Less Than 6 Ft,3.2,5.5,58.3,39.5%,61.5,-3.3
Less Than 10 Ft,4.0,7.4,54.2,53.7%,56.3,-2.0
Greater Than 15 Ft,1.8,5.1,34.4,36.8%,37.8,-3.4
