,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 06, 2017 - NOP vs. PHX",W,8,0,0,3,0.0,0,1,0.0,0,0,0.0,0,4,4,1,0,0,1,1,-5,2017-02-06 00:00:00,PHX,HOME
1,"FEB 04, 2017 - NOP @ WAS",L,27,15,6,16,37.5,2,3,66.7,1,2,50.0,1,5,6,2,1,0,4,2,-14,2017-02-04 00:00:00,WAS,AWAY
2,"FEB 01, 2017 - NOP @ DET",L,18,9,3,7,42.9,0,2,0.0,3,4,75.0,0,0,0,1,0,0,1,0,-22,2017-02-01 00:00:00,DET,AWAY
3,"JAN 29, 2017 - NOP vs. WAS",L,18,2,1,3,33.3,0,1,0.0,0,2,0.0,0,2,2,2,0,0,1,1,-12,2017-01-29 00:00:00,WAS,HOME
4,"JAN 27, 2017 - NOP vs. SAS",W,21,11,5,11,45.5,1,3,33.3,0,0,0.0,0,2,2,4,1,0,0,2,20,2017-01-27 00:00:00,SAS,HOME
5,"JAN 25, 2017 - NOP vs. OKC",L,22,14,5,11,45.5,1,3,33.3,3,6,50.0,0,5,5,9,1,0,2,3,0,2017-01-25 00:00:00,OKC,HOME
6,"JAN 23, 2017 - NOP vs. CLE",W,12,9,3,8,37.5,1,3,33.3,2,2,100.0,0,2,2,4,0,0,1,2,-2,2017-01-23 00:00:00,CLE,HOME
7,"JAN 20, 2017 - NOP vs. BKN",L,13,8,2,10,20.0,0,4,0.0,4,6,66.7,3,1,4,0,2,0,1,2,-19,2017-01-20 00:00:00,BKN,HOME
8,"JAN 18, 2017 - NOP vs. ORL",W,20,18,6,12,50.0,4,6,66.7,2,2,100.0,0,4,4,5,3,0,1,1,22,2017-01-18 00:00:00,ORL,HOME
9,"JAN 16, 2017 - NOP @ IND",L,23,12,5,13,38.5,0,1,0.0,2,2,100.0,0,5,5,4,2,0,2,0,-8,2017-01-16 00:00:00,IND,AWAY
10,"JAN 14, 2017 - NOP @ CHI",L,22,14,6,15,40.0,0,3,0.0,2,3,66.7,0,1,1,6,1,0,1,1,0,2017-01-14 00:00:00,CHI,AWAY
11,"JAN 12, 2017 - NOP @ BKN",W,28,29,10,15,66.7,2,4,50.0,7,7,100.0,0,4,4,3,4,1,2,3,8,2017-01-12 00:00:00,BKN,AWAY
12,"JAN 09, 2017 - NOP @ NYK",W,21,12,5,9,55.6,2,5,40.0,0,0,0.0,0,2,2,4,0,0,3,2,-2,2017-01-09 00:00:00,NYK,AWAY
13,"JAN 07, 2017 - NOP @ BOS",L,20,4,1,6,16.7,0,2,0.0,2,2,100.0,0,3,3,6,1,2,1,4,-1,2017-01-07 00:00:00,BOS,AWAY
14,"JAN 05, 2017 - NOP vs. ATL",L,13,7,3,6,50.0,1,2,50.0,0,0,0.0,0,2,2,3,0,0,2,0,4,2017-01-05 00:00:00,ATL,HOME
15,"JAN 02, 2017 - NOP @ CLE",L,19,4,2,9,22.2,0,1,0.0,0,0,0.0,1,2,3,5,1,0,2,1,-20,2017-01-02 00:00:00,CLE,AWAY
16,"DEC 30, 2016 - NOP vs. NYK",W,18,16,5,11,45.5,2,5,40.0,4,4,100.0,0,5,5,4,0,0,1,0,-5,2016-12-30 00:00:00,NYK,HOME
17,"DEC 28, 2016 - NOP vs. LAC",W,16,12,5,9,55.6,2,4,50.0,0,0,0.0,1,4,5,5,0,0,1,2,4,2016-12-28 00:00:00,LAC,HOME
18,"DEC 26, 2016 - NOP vs. DAL",W,11,2,1,4,25.0,0,2,0.0,0,0,0.0,0,0,0,1,0,0,0,1,-8,2016-12-26 00:00:00,DAL,HOME
19,"DEC 23, 2016 - NOP vs. MIA",W,15,7,1,7,14.3,1,2,50.0,4,4,100.0,0,5,5,5,1,0,1,2,7,2016-12-23 00:00:00,MIA,HOME
20,"DEC 21, 2016 - NOP vs. OKC",L,15,6,2,6,33.3,1,2,50.0,1,1,100.0,0,1,1,3,0,0,2,1,-13,2016-12-21 00:00:00,OKC,HOME
21,"DEC 18, 2016 - NOP @ SAS",L,15,4,2,9,22.2,0,4,0.0,0,0,0.0,0,6,6,3,0,0,0,1,3,2016-12-18 00:00:00,SAS,AWAY
22,"DEC 15, 2016 - NOP vs. IND",W,11,7,2,3,66.7,1,2,50.0,2,2,100.0,0,3,3,2,0,0,2,2,-6,2016-12-15 00:00:00,IND,HOME
