BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,40,27.3,7.2,2.5,6.4,38.5,1.6,4.3,36.3,0.7,1.0,65.9,1.2,4.3,5.5,1.4,0.7,0.8,0.4,2.1,1,0,7.5
Home,21,27.4,7.7,2.7,6.4,42.2,1.5,3.8,40.0,0.7,1.1,65.2,1.3,4.9,6.2,1.5,0.8,0.7,0.6,2.2,1,0,9.1
Road,19,27.0,6.6,2.2,6.4,34.4,1.6,4.8,33.0,0.6,0.9,66.7,1.0,3.6,4.6,1.4,0.6,0.8,0.2,2.0,0,0,5.7
Wins,24,27.9,7.4,2.6,6.5,39.7,1.7,4.5,37.6,0.5,0.8,63.2,1.1,4.5,5.6,1.6,0.6,0.8,0.5,2.1,1,0,11.8
Losses,16,26.3,6.9,2.3,6.3,36.6,1.3,3.9,33.9,0.9,1.4,68.2,1.3,3.9,5.2,1.1,0.8,0.7,0.3,2.1,0,0,0.9
October,3,31.1,3.7,1.3,5.0,26.7,0.3,2.7,12.5,0.7,1.3,50.0,1.3,4.3,5.7,2.3,0.0,1.0,1.7,2.3,0,0,3.7
November,15,29.2,8.0,2.7,7.3,36.7,1.7,4.9,35.1,0.9,1.1,87.5,1.0,4.7,5.7,1.7,0.7,1.1,0.2,2.5,1,0,6.1
December,13,26.9,7.4,2.5,6.7,37.9,1.8,4.5,40.7,0.5,0.8,54.5,1.5,3.9,5.4,1.2,0.8,0.5,0.2,1.8,0,0,12.5
January,7,26.0,7.1,2.7,5.6,48.7,1.4,3.6,40.0,0.3,0.7,40.0,1.1,4.9,6.0,1.3,1.0,0.3,0.6,2.3,0,0,4.4
February,2,13.7,5.0,1.5,3.5,42.9,0.5,2.5,20.0,1.5,2.5,60.0,0.5,1.0,1.5,0.0,0.0,0.5,0.5,0.0,0,0,1.0
Pre All-Star,40,27.3,7.2,2.5,6.4,38.5,1.6,4.3,36.3,0.7,1.0,65.9,1.2,4.3,5.5,1.4,0.7,0.8,0.4,2.1,1,0,7.5
Starters,7,23.7,5.7,2.0,5.0,40.0,1.0,3.6,28.0,0.7,1.4,50.0,0.9,3.9,4.7,0.9,0.9,0.4,0.7,1.3,0,0,5.4
Bench,33,28.0,7.5,2.6,6.7,38.3,1.7,4.4,37.7,0.7,0.9,71.0,1.2,4.4,5.6,1.5,0.7,0.8,0.3,2.3,1,0,7.9
0 Days Rest,8,24.6,8.0,2.6,6.8,38.9,1.6,4.8,34.2,1.1,1.6,69.2,0.5,3.9,4.4,1.5,0.8,0.8,0.0,2.0,0,0,5.9
1 Days Rest,21,27.8,6.9,2.3,6.4,36.3,1.5,4.2,35.2,0.7,1.0,75.0,1.3,4.8,6.1,1.2,0.8,0.8,0.5,2.1,1,0,8.3
2 Days Rest,7,29.5,7.6,2.7,7.1,38.0,1.9,5.1,36.1,0.3,0.9,33.3,1.4,3.6,5.0,2.0,0.4,1.0,0.7,2.1,0,0,10.6
4 Days Rest,2,29.8,3.0,1.0,3.5,28.6,0.5,2.0,25.0,0.5,1.0,50.0,1.0,3.0,4.0,1.0,0.5,0.5,0.5,1.0,0,0,4.5
6+ Days Rest,2,21.8,10.0,4.0,5.5,72.7,2.0,2.5,80.0,0.0,0.0,0.0,1.5,4.5,6.0,1.5,0.5,0.0,0.0,3.5,0,0,-2.5
