DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,1.2,2.6,45.9,100%,44.1,1.8
3 Pointers,0.4,1.0,45.5,36.1%,35.5,9.9
2 Pointers,0.8,1.7,46.2,63.9%,46.7,-0.5
Less Than 6 Ft,0.5,0.9,55.0,32.8%,62.7,-7.7
Less Than 10 Ft,0.6,1.1,50.0,42.6%,52.2,-2.2
Greater Than 15 Ft,0.6,1.4,43.8,52.5%,36.6,7.2
