DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,3.6,6.9,52.1,100%,44.8,7.3
3 Pointers,1.1,2.5,42.5,36.0%,36.3,6.2
2 Pointers,2.5,4.4,57.5,64.0%,49.8,7.7
Less Than 6 Ft,1.4,1.9,73.7,28.0%,62.0,11.7
Less Than 10 Ft,1.8,2.8,64.8,41.1%,56.1,8.7
Greater Than 15 Ft,1.6,3.6,43.4,51.6%,37.6,5.8
