,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - DEN @ CLE",L,11,6,3,5,60.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,1,-8,2017-02-11 00:00:00,CLE,AWAY
1,"FEB 08, 2017 - DEN @ ATL",L,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2017-02-08 00:00:00,ATL,AWAY
2,"FEB 06, 2017 - DEN vs. DAL",W,2,2,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,2017-02-06 00:00:00,DAL,HOME
3,"FEB 04, 2017 - DEN @ SAS",L,9,5,2,3,66.7,1,1,100.0,0,0,0.0,0,2,2,0,0,0,1,1,0,2017-02-04 00:00:00,SAS,AWAY
4,"FEB 01, 2017 - DEN vs. MEM",L,7,2,0,4,0.0,0,1,0.0,2,2,100.0,0,1,1,1,0,0,0,0,-4,2017-02-01 00:00:00,MEM,HOME
