,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - MIL @ IND",W,25,2,1,5,20.0,0,1,0.0,0,0,0.0,0,1,1,1,1,1,0,1,14,2017-02-11 00:00:00,IND,AWAY
1,"FEB 04, 2017 - MIL @ PHX",W,4,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,1,2017-02-04 00:00:00,PHX,AWAY
2,"JAN 27, 2017 - MIL @ TOR",L,30,4,1,8,12.5,1,6,16.7,1,2,50.0,1,5,6,1,2,0,2,1,-2,2017-01-27 00:00:00,TOR,AWAY
3,"JAN 21, 2017 - MIL @ MIA",L,11,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,2,-11,2017-01-21 00:00:00,MIA,AWAY
4,"JAN 20, 2017 - MIL @ ORL",L,10,8,3,6,50.0,2,3,66.7,0,0,0.0,0,2,2,1,1,0,0,0,1,2017-01-20 00:00:00,ORL,AWAY
5,"JAN 18, 2017 - MIL @ HOU",L,3,2,1,3,33.3,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,0,2,2017-01-18 00:00:00,HOU,AWAY
6,"JAN 16, 2017 - MIL vs. PHI",L,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,-2,2017-01-16 00:00:00,PHI,HOME
7,"JAN 15, 2017 - MIL @ ATL",L,7,5,2,4,50.0,1,2,50.0,0,0,0.0,0,1,1,0,0,0,0,0,-8,2017-01-15 00:00:00,ATL,AWAY
8,"DEC 21, 2016 - MIL @ CLE",L,16,8,3,7,42.9,2,3,66.7,0,0,0.0,0,1,1,1,0,0,1,1,7,2016-12-21 00:00:00,CLE,AWAY
9,"DEC 16, 2016 - MIL @ CHI",W,5,0,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,0,1,2016-12-16 00:00:00,CHI,AWAY
10,"DEC 12, 2016 - MIL @ TOR",L,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,-2,2016-12-12 00:00:00,TOR,AWAY
11,"DEC 07, 2016 - MIL vs. POR",W,9,0,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,4,2016-12-07 00:00:00,POR,HOME
12,"DEC 01, 2016 - MIL @ BKN",W,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,-2,2016-12-01 00:00:00,BKN,AWAY
13,"NOV 17, 2016 - MIL @ MIA",L,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-2,2016-11-17 00:00:00,MIA,AWAY
14,"NOV 16, 2016 - MIL @ ATL",L,14,0,0,6,0.0,0,4,0.0,0,0,0.0,0,1,1,0,1,0,0,0,1,2016-11-16 00:00:00,ATL,AWAY
15,"NOV 10, 2016 - MIL vs. NOP",L,15,6,3,5,60.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,0,-1,2016-11-10 00:00:00,NOP,HOME
16,"NOV 05, 2016 - MIL vs. SAC",W,25,14,5,9,55.6,4,8,50.0,0,0,0.0,0,3,3,2,0,2,1,2,13,2016-11-05 00:00:00,SAC,HOME
17,"NOV 03, 2016 - MIL vs. IND",W,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,2016-11-03 00:00:00,IND,HOME
18,"NOV 01, 2016 - MIL @ NOP",W,17,5,2,4,50.0,1,3,33.3,0,0,0.0,0,1,1,0,1,1,0,1,-9,2016-11-01 00:00:00,NOP,AWAY
19,"OCT 30, 2016 - MIL @ DET",L,22,5,2,8,25.0,1,4,25.0,0,0,0.0,0,1,1,0,3,0,1,1,-14,2016-10-30 00:00:00,DET,AWAY
20,"OCT 29, 2016 - MIL vs. BKN",W,27,22,8,17,47.1,6,12,50.0,0,0,0.0,0,2,2,0,0,1,0,2,15,2016-10-29 00:00:00,BKN,HOME
21,"OCT 26, 2016 - MIL vs. CHA",L,8,2,1,3,33.3,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,2,-13,2016-10-26 00:00:00,CHA,HOME
