BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,50,25.7,6.0,2.3,4.8,48.3,0.8,2.2,35.8,0.5,0.8,67.5,0.7,3.2,3.9,3.4,0.7,0.9,0.3,1.2,0,0,6.6
Home,26,24.7,5.5,2.1,4.1,51.4,0.6,1.8,31.3,0.7,1.0,66.7,0.6,2.6,3.2,3.5,0.6,0.8,0.4,1.3,0,0,8.2
Road,24,26.8,6.5,2.5,5.5,45.9,1.0,2.5,39.3,0.4,0.5,69.2,0.8,3.9,4.7,3.3,0.8,1.1,0.3,1.1,0,0,4.9
Wins,44,25.1,6.3,2.5,4.9,50.2,0.8,2.2,37.9,0.6,0.8,69.4,0.7,3.3,4.0,3.6,0.6,1.0,0.3,1.1,0,0,8.7
Losses,6,29.7,3.2,1.2,3.8,30.4,0.5,2.3,21.4,0.3,0.7,50.0,1.0,2.5,3.5,2.3,1.2,0.7,0.3,2.3,0,0,-8.8
October,3,28.3,5.0,2.3,5.0,46.7,0.3,2.7,12.5,0.0,0.0,0.0,0.7,1.7,2.3,3.3,0.3,1.3,0.0,2.3,0,0,-2.7
November,15,23.2,5.7,2.3,5.3,43.0,0.8,2.6,30.8,0.4,0.8,50.0,0.3,2.9,3.1,3.7,0.7,1.0,0.3,1.1,0,0,10.5
December,15,25.8,5.6,2.1,4.5,47.8,0.7,1.9,34.5,0.7,1.0,66.7,0.9,3.3,4.1,2.8,0.8,0.5,0.6,1.5,0,0,5.2
January,13,27.1,6.9,2.6,4.6,56.7,1.0,1.8,54.2,0.7,0.8,81.8,1.0,3.8,4.8,3.8,0.5,1.2,0.2,0.8,0,0,6.8
February,4,27.8,5.8,2.3,4.8,47.4,0.8,2.3,33.3,0.5,0.5,100,0.8,3.8,4.5,3.5,1.0,1.0,0.3,1.3,0,0,3.8
Pre All-Star,50,25.7,6.0,2.3,4.8,48.3,0.8,2.2,35.8,0.5,0.8,67.5,0.7,3.2,3.9,3.4,0.7,0.9,0.3,1.2,0,0,6.6
Bench,50,25.7,6.0,2.3,4.8,48.3,0.8,2.2,35.8,0.5,0.8,67.5,0.7,3.2,3.9,3.4,0.7,0.9,0.3,1.2,0,0,6.6
0 Days Rest,8,26.2,5.8,2.3,5.0,45.0,1.1,2.4,47.4,0.1,0.1,100,0.8,2.4,3.1,3.0,1.4,1.5,0.0,1.3,0,0,-4.5
1 Days Rest,27,24.5,5.9,2.4,5.1,46.4,0.7,2.3,31.1,0.4,0.7,57.9,0.7,3.6,4.3,3.1,0.6,0.7,0.4,1.3,0,0,8.5
2 Days Rest,12,28.2,6.3,2.3,4.4,52.8,0.8,2.0,37.5,0.9,1.3,68.8,0.5,3.4,3.9,4.1,0.5,1.2,0.4,1.1,0,0,11.3
3 Days Rest,3,24.6,6.0,2.0,3.0,66.7,0.7,1.7,40.0,1.3,1.3,100,1.0,1.7,2.7,4.3,0.7,0.3,0.3,1.0,0,0,0.3
