source_name,review_date,critic_name,review_detail
SF Weekly," October 20, 2016",Jeffrey Edalatpour," Set in the 1800s during the final years of the Edo period, the film reimagines that era with dozens of lovely details."
Newcity," October 20, 2016",Ray Pride," We watch the visions of her imagination, from dragons in the sky, on down, transformed into art. "
Chicago Reader," October 20, 2016",Andrea Gronvall," Director Keiichi Hara achieves a balance between earthiness and aestheticism, suggesting a Japan on the cusp of modernity."
RogerEbert.com," October 14, 2016",Brian Tallerico," It feels much longer than its 90 minutes, and I left it feeling like I didn't really learn much about its title character or her father."
Reeling Reviews," October 14, 2016",Laura Clifford, Hara's use of exaggerated sound compensating for O'Nao's lack of sight [is] even more compelling than his visuals...easily one of the best animations of the year
The Playlist," October 13, 2016",Andy Crump," A slim, brief affair ... but the brevity may well be part of the reason the film stays with us."
New York Times," October 13, 2016",Glenn Kenny," While it's not entirely kid-friendly, this portrait of an artist is both enchanting and thought provoking."
NPR," October 13, 2016",Mark Jenkins," Creating worlds with images is a form of magic. Miss Hokusai demonstrates that simply, with its extraordinary simulation of sunlight streaming through O'Ei's spread fingers."
Epoch Times," October 13, 2016",Joe Bendel," It is just an exquisitely lovely, emotionally mature film that is deeply satisfying precisely because of the sadness in its soul."
Los Angeles Times," October 13, 2016",Kenneth Turan," [An] unusual, visually adventurous animated feature, simultaneously modern and steeped in Japanese culture and history."
Film Journal International," October 12, 2016",Edward Douglas," A gorgeous animated tale of love, family and art set during Japan's Edo period."
Village Voice," October 12, 2016",Sherilyn Connelly," Miss Hokusai is a lovely biopic, even if it never quite picks up and focuses on a single thread. (Then again, neither does life.)"
Total Film," October 12, 2016",Kevin Harley," Magical and melancholy, tender and robust."
AV Club," October 12, 2016",Noel Murray," The ""roaming hands"" dream is one of Miss Hokusai's most memorable set pieces, but it's far from the only standout."
Hollywood Reporter," October 12, 2016",Boyd van Hoeij, That an anime film can explore such complex subjects so beautifully in what's nominally an artist's biopic is a blessing in itself.
Guardian," October 12, 2016",Peter Bradshaw," It is an interesting work, delicately and discreetly animated, with a quiet visual coup in its final moments when the Edo (as it was then called) of 1814 is dreamily replaced by the Tokyo of the 21st century."
Variety," October 12, 2016",Peter Debruge," The annals of Western art are woefully sparse when it comes to female painters, which is just one of perhaps a dozen reasons that Miss Hokusai comes as such a refreshing anomaly among anime exports."
